id,index_left,code,name,latitude,longitude,year,close,type,sez_id,origin ,inv2000,inv2001,inv2002,inv2003,inv2004,inv2005,inv2006,inv2007,inv2008,inv2009,inv2010,inv2011,inv2012,inv2013,inv2014,inv2015,inv2016,ob_f_2000,tec_f_2000,adm_f_2000,total_f_2000,ob_f_2001,tec_f_2001,adm_f_2001,total_f_2001,ob_f_2002,tec_f_2002,adm_f_2002,total_f_2002,ob_f_2003,tec_f_2003,adm_f_2003,total_f_2003,ob_f_2004,tec_f_2004,adm_f_2004,total_f_2004,ob_f_2005,tec_f_2005,adm_f_2005,total_f_2005,ob_f_2006,tec_f_2006,adm_f_2006,total_f_2006,ob_f_2007,tec_f_2007,adm_f_2007,total_f_2007,ob_f_2008,tec_f_2008,adm_f_2008,total_f_2008,ob_f_2009,tec_f_2009,adm_f_2009,total_f_2009,ob_f_2010,tec_f_2010,adm_f_2010,total_f_2010,ob_f_2011,tec_f_2011,adm_f_2011,total_f_2011,ob_f_2012,tec_f_2012,adm_f_2012,total_f_2012,ob_f_2014,tec_f_2014,adm_f_2014,total_f_2014,ob_f_2015,tec_f_2015,adm_f_2015,total_f_2015,ob_f_2016,tec_f_2016,adm_f_2016,total_f_2016,ob_m_2000,tec_m_2000,adm_m_2000,total_m_2000,ob_m_2001,tec_m_2001,adm_m_2001,total_m_2001,ob_m_2002,tec_m_2002,adm_m_2002,total_m_2002,ob_m_2003,tec_m_2003,adm_m_2003,total_m_2003,ob_m_2004,tec_m_2004,adm_m_2004,total_m_2004,ob_m_2005,tec_m_2005,adm_m_2005,total_m_2005,ob_m_2006,tec_m_2006,adm_m_2006,total_m_2006,ob_m_2007,tec_m_2007,adm_m_2007,total_m_2007,ob_m_2008,tec_m_2008,adm_m_2008,total_m_2008,ob_m_2009,tec_m_2009,adm_m_2009,total_m_2009,ob_m_2010,tec_m_2010,adm_m_2010,total_m_2010,ob_m_2011,tec_m_2011,adm_m_2011,total_m_2011,ob_m_2012,tec_m_2012,adm_m_2012,total_m_2012,ob_m_2014,tec_m_2014,adm_m_2014,total_m_2014,ob_m_2015,tec_m_2015,adm_m_2015,total_m_2015,ob_m_2016,tec_m_2016,adm_m_2016,total_m_2016,total_mf_2000,total_mf_2001,total_mf_2002,total_mf_2003,total_mf_2004,total_mf_2005,total_mf_2006,total_mf_2007,total_mf_2008,total_mf_2009,total_mf_2010,total_mf_2011,total_mf_2012,total_mf_2014,total_mf_2015,total_mf_2016,ent2099,ent2000,ent2001,ent2002,ent2003,ent2004,ent2005,ent2006,ent2007,ent2008,ent2009,ent2010,ent2011,ent2012,ent2013,ent2014,ent2015,ent2016,ele2000,ele2001,ele2002,ele2003,ele2004,ele2005,ele2006,ele2007,ele2008,ele2009,ele2010,ele2011,ele2012,ele2013,ele2014,ele2015,ele2016,com0,com1,com2,com2003,com2004,com2005,com2006,com2007,com2008,com2009,com2010,com2011,com2012,com2013,com2014,com2015,com2016,inf2000,inf2001,inf2002,inf2003,inf2004,inf2005,inf2006,inf2007,inf2008,inf2009,inf2010,inf2011,inf2012,inf2013,inf2014,inf2015,inf2016,wat2000,wat2001,wat2002,wat2003,wat2004,wat2005,wat2006,wat2007,wat2008,wat2009,wat2010,wat2011,wat2012,wat2013,wat2014,wat2015,wat2016,tss2000,tss2001,tss2002,tss2003,tss2004,tss2005,tss2006,tss2007,tss2008,tss2009,tss2010,tss2011,tss2012,tss2013,tss2014,tss2015,tss2016,Unnamed: 0, buiilt2000, ocu2000, buiilt2001, ocu2001, buiilt2002, ocu2002, buiilt2003, ocu2003, buiilt2004, ocu2004, buiilt2005, ocu2005, buiilt2006, ocu2006, buiilt2007, ocu2007, buiilt2008, ocu2008, buiilt2009, ocu2009, buiilt2010, ocu2010, buiilt2011, ocu2011, buiilt2012, ocu2012, buiilt2013, ocu2013, buiilt2014, ocu2014, buiilt2015, ocu2015, buiilt2016, ocu2016,sal_op2000,sal_op2001,sal_op2002,sal_op2003,sal_op2004,sal_op2005,sal_op2006,sal_op2007,sal_op2008,sal_op2009,sal_op2010,sal_op2011,sal_op2012,sal_op2013,sal_op2014,sal_op2015,sal_op2016,sal_tec2000,sal_tec2001,sal_tec2002,sal_tec2003,sal_tec2004,sal_tec2005,sal_tec2006,sal_tec2007,sal_tec2008,sal_tec2010,sal_tec2011,sal_tec2012,sal_tec2013,sal_tec2014,sal_tec2015,sal_tec2016,id.1,shapeName,pop2000,pop2001,pop2002,pop2003,pop2004,pop2005,pop2006,pop2007,pop2008,pop2009,pop2010,pop2011,pop2012,pop2013,pop2014,pop2015,pop2016,prep2000,prep2001,prep2002,prep2003,prep2004,prep2005,prep2006,prep2007,prep2008,prep2009,prep2010,prep2011,prep2012,prep2013,prep2014,prep2015,prep2016,temp2001,temp2002,temp2003,temp2004,temp2005,temp2006,temp2007,temp2008,temp2009,temp2010,temp2011,temp2012,temp2013,temp2014,temp2015,temp2016,temp2023,agr_2001,agr_2002,agr_2003,agr_2004,agr_2005,agr_2006,agr_2007,agr_2008,agr_2009,agr_2010,agr_2011,agr_2012,agr_2013,agr_2014,agr_2015,agr_2016,urb_2001,urb_2002,urb_2003,urb_2004,urb_2005,urb_2006,urb_2007,urb_2008,urb_2009,urb_2010,urb_2011,urb_2012,urb_2013,urb_2014,urb_2015,urb_2016,ntl_2000,ntl_2001,ntl_2002,ntl_2003,ntl_2004,ntl_2005,ntl_2006,ntl_2007,ntl_2008,ntl_2009,ntl_2010,ntl_2011,ntl_2012,ntl_2013,ntl_2014,ntl_2015,ntl_2016
0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Constanza,45970.07031,47035.88281,48345.64844,49470.70313,50638.52344,52060.17578,53419.18359,55033.14063,56472.50781,57942.625,59601.75,61356.37891,62881.07813,64882.16797,66922.76563,68747.25,71156.85938,144.0354639,144.1251832,137.9262816,153.8622443,135.3217166,146.1271427,140.3830601,149.4997812,140.482008,139.9662881,128.7262781,135.3029046,165.5431264,116.9665521,120.2852359,138.9352906,174.3149814,296.0535552,295.7112193,295.4012488,295.0793803,295.4588334,295.1200878,295.2648546,295.268094,295.3349167,295.6015207,295.2936612,295.1937243,295.0939119,295.7538783,295.8703286,295.6744249,295.44862,2.674269437789917,27.453989505767822,14.732138633728027,9.881091713905334,7.833732724189758,7.24082612991333,16.86723506450653,6.381714463233948,10.027663469314575,6.254795670509338,7.448339939117432,12.852072834968569,87.50878405570984,108.4086983203888,164.6080836057663,122.7180427312851,66.83927202224731,95.21557998657228,85.0053448677063,27.392029762268063,14.829781413078308,25.52305841445923,15.93795394897461,8.982619643211365,25.73508310317993,27.03232538700104,17.504557013511658,15.57232904434204,132.58063995838165,200.2157015800476,311.57743883132935,248.01179599761963,0.0494568616662675,0.0789254245796791,0.1023290310418241,0.0702048485808366,0.0667279988315571,0.056931505116479,0.0797262404670816,0.0816654768019108,0.0542350866721558,0.068892103759209,0.0472126013999426,0.1252281057790604,0.0447647585668894,0.1637172266096266,0.199234955598368,0.2752657648078984,0.2614236497757483
1,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sabana De La Mar,14736.20801,14754.04688,14827.05859,14836.92188,14940.54688,14959.02539,15013.51855,15104.97363,15166.10742,15303.83984,15488.15234,15583.21777,15605.83984,15690.0293,15843.35645,15981.16895,16100.64648,157.0552715,155.4324186,149.3977192,181.7799782,157.7440621,162.4994521,161.0548397,156.7759484,157.2628806,162.9341745,158.1528656,161.6015036,171.9022234,154.4305153,131.2291869,152.8764203,193.0794234,298.6826808,299.2667644,299.2677134,298.787178,299.2867846,299.0653296,299.2511527,299.220618,299.1463092,299.2613119,299.2619366,299.0762089,299.1447586,299.5469439,300.2106919,299.4912642,299.6345796,15.468696615275215,14.220346115617192,5.63025689125061,3.274690628051758,5.15625462251551,6.368514442443848,5.074967474095962,3.754981130712173,3.0541561351102944,2.4202277660369873,6.970269685633042,5.922412395477295,17.032774090766907,19.667319758733115,16.969429397583006,13.876731888453165,11.56604260556838,12.602829519440146,11.850144091774435,10.693829293812025,10.693829293812025,15.055888111451091,12.282425776649925,4.489449935800889,1.2452465211643893,0.0,6.30736491539899,9.241848205117618,31.393263339996334,33.130852699279785,32.531715869903564,28.56908369064331,0.0120130130855557,0.0209213876300839,0.0329373361027879,0.0127454092953542,0.0294672361348173,0.0131545585899854,0.0181638823359268,0.0134620999662999,0.0085315693329614,0.0178129412764148,0.0103224934741767,0.0214074050614354,0.010506970084538,0.052045465649383,0.0584129103412698,0.0647335602983006,0.0548294174381316
2,57.0,DOM-MOC,Moca  ,19.39023321,-70.5372859,1989.0,0.0,public,58.0,1.0,20417613.51,22788310.31,23064181.66,19375638.58,21035018.44,15318517.88,18295503.41,11104546.94,12960052.24,12862324.05,21420726.14,19610193.8,9765436.56,9242927.02,12577321.8,11770957.9,17494945.85,3093.0,89.0,129.0,3311.0,2495.0,117.0,52.0,2664.0,2609.0,146.0,51.0,2806.0,2278.0,199.0,52.0,2529.0,2416.0,205.0,60.0,2681.0,1546.0,122.0,39.0,1707.0,1475.0,98.0,52.0,1625.0,583.0,27.0,21.0,631.0,542.0,16.0,23.0,581.0,446.0,15.0,43.0,504.0,788.0,14.0,25.0,827.0,683.0,8.0,78.0,769.0,771.0,44.0,34.0,849.0,563.0,24.0,36.0,623.0,654.0,19.0,37.0,710.0,1018.0,26.0,35.0,1079.0,2502.0,246.0,44.0,2792.0,2394.0,241.0,44.0,2679.0,2283.0,372.0,48.0,2703.0,1903.0,342.0,93.0,2338.0,2077.0,367.0,104.0,2548.0,1355.0,282.0,31.0,1668.0,1418.0,187.0,54.0,1659.0,579.0,88.0,16.0,683.0,460.0,65.0,17.0,542.0,283.0,69.0,77.0,429.0,584.0,64.0,22.0,670.0,551.0,50.0,65.0,666.0,528.0,93.0,25.0,646.0,408.0,94.0,23.0,525.0,417.0,57.0,30.0,504.0,495.0,93.0,33.0,621.0,6103.0,5343.0,5509.0,4867.0,5229.0,3375.0,3284.0,1314.0,1123.0,933.0,1497.0,1435.0,1495.0,1148.0,0.0,1700.0,12.0,12.0,12.0,12.0,11.0,11.0,8.0,9.0,6.0,7.0,8.0,8.0,9.0,9.0,11.0,9.0,8.0,9.0,9048692.83,11848330.33,16017402.13,20580576.56,36782141.58,31797019.84,28623690.69,20431567.78,15461539.82,12297963.57,18430762.5,34625580.29,15231252.35,13507667.72,21318131.04,14446956.15,30417.06,0.0,0.0,0.0,2577300.69,5421317.15,2877672.98,2853336.62,1666301.56,1306154.42,1028481.88,1780206.8,2506450.27,1362112.84,1773034.13,1182812.63,1565896.24,3464.04,1734799.33,1540252.7,1805860.16,1618117.68,2040067.26,1696092.24,2059107.59,711877.12,522702.04,651579.59,659226.75,979866.0,1038076.0,483472.85,1260126.8,1086792.0,1066.08,4928.0,28169.0,28440.0,384307.0,820971.78,261170.02,676019.1,620213.0,276314.0,344422.0,488552.0,450474.0,494624.01,715872.19,1221553.99,713009.0,1374.31,10513308.64,13219724.88,15148268.92,10664549.11,6253512.68,8032525.54,8589113.57,7078101.48,44020643.25,12111774.73,17702444.62,26995360.95,36638223.68,28452853.89,24517943.22,32723267.31,41595.11,52.0,493156.0,493156.0,493156.0,493156.0,493156.0,493156.0,493156.0,468213.0,569848.0,569848.0,512167.0,512167.0,512167.0,512167.0,512167.0,512167.0,512167.0,512167.0,512167.0,463021.0,512167.0,479067.0,512167.0,512167.0,512167.0,437409.31,468504.33,438706.85,468504.33,427110.8,476986.97,437107.2,460645.75,444772.28,692.37,744.25,820.12,1110.63,1122.05,1259.27,1269.16,1237.83,1222.86,1286.37,1345.69,1603.33,1742.84,2043.0,2316.78,2597.49,2540.5,1445.94,1369.99,1442.44,1653.92,2280.81,2670.62,2400.0,3066.67,2780.42,2684.83,2750.0,3550.31,3587.22,4106.91,4287.64,4488.96,2.0,Moca,74844.14063,77744.73438,81927.13281,84006.57031,86649.19531,89146.88281,91864.375,94853.23438,98647.46875,104494.7031,107402.2656,111147.8047,113425.4453,118354.6172,121928.1797,126503.7109,131977.125,149.2493331,145.6962855,134.3237503,168.3934648,127.9918394,138.6893114,135.8004107,141.5275429,135.2279764,135.7007332,127.3863181,131.4441854,151.0798494,112.0619809,111.1375753,137.9021313,169.1261751,302.3071491,302.5102174,301.4734241,301.0274307,301.3350949,301.3841912,301.382044,301.5026603,301.6731817,301.7136149,301.6805808,301.5294416,301.6455027,302.2568972,302.7433176,301.4853915,301.8141975,0.2201558804979511,7.948810815811157,6.868947709775439,5.025132894515991,1.0485644508810603,0.0,0.0,0.0,0.0,0.0,0.0,2.8909654168521657,4.652128257003485,12.44828441283282,15.070581164079554,12.20258518293792,105.37372122465396,247.38360178423864,229.6144946874357,217.820727148243,108.8423151287378,181.80962610478497,110.03279599068212,121.17534471119151,129.26410225606432,110.68038636001886,246.30297967826615,339.4820670282139,416.7813109136095,601.7025839066973,659.881378923678,628.8577440514283,0.2182822984004715,0.2038138230957519,0.5510703999586549,0.4653030808248981,0.4563239529315978,0.2316953563861143,0.3398286431161008,0.2214900963913477,0.2681255906956402,0.3596534580517352,0.2481764373701143,0.5974185182405987,0.6897847227474873,1.51430462995215,1.8993125118368663,2.0905711201172736,2.0520553562130956
3,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Bayaguana,32907.83203,32802.625,32701.80078,32459.38672,32240.41797,32123.99805,32005.17773,31828.58984,31838.54883,31656.45898,31513.38672,31426.47656,31294.90625,31123.8418,31036.79883,30900.89844,30770.75,145.365155,143.345457,139.4060632,163.7810611,146.5462158,149.7348502,148.5659117,146.2583369,146.722731,150.0219718,141.5181843,146.3924272,164.8295475,142.8507605,121.0196988,142.3234855,175.3348518,300.5061761,300.6930652,300.6997634,300.266414,300.9765422,300.5471904,300.5668653,300.6501066,300.4546911,300.9106791,300.7925726,300.4294062,300.8700711,301.0625752,301.2846054,300.5370377,300.9207352,9.821133017539978,12.984265565872192,9.67062211036682,2.036038637161255,4.084682941436768,1.1389858722686768,0.0,1.0286885499954224,0.0,0.0,0.0,9.093546390533447,28.502583980560303,30.20304298400879,14.83078944683075,33.8339546918869,31.460103034973145,94.73444211483002,54.2981561422348,31.768006801605225,23.9080011844635,26.304935216903687,12.111395597457886,16.95263683795929,8.278503894805908,14.928845405578612,87.04148030281067,38.85703110694885,33.576950669288635,35.629387617111206,26.26791620254517,50.676695108413696,0.0082296929370224,0.0128185996044323,0.0530924062015173,0.0270367758276751,0.0187022362768103,0.0094612343324383,0.0107579851946595,0.00451978044254,0.0071368573680095,0.0047432956836774,0.0110971892534842,0.0897291815503743,0.0183447319776646,0.0275394701232091,0.028920611721875,0.019717312534198,0.0474367757826331
4,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,El Factor,19353.31641,19696.43164,20171.14063,20543.07422,20984.31641,21655.9707,22166.1582,22585.06445,23429.54297,24157.01563,24985.70703,25939.06641,26729.71094,27863.26953,28916.03516,30105.85742,31415.05469,174.8250022,170.7488112,162.4678602,199.2142876,160.1083357,166.1761925,165.8357169,164.9904775,164.7511936,166.2511929,155.4738136,160.8547656,183.2976226,149.1988109,131.4392882,166.8309545,203.06905,299.7423205,300.0964782,299.926525,299.7461406,300.3593273,300.076081,300.3211711,300.0181572,300.1421023,300.626089,300.1729587,300.1121911,300.2079144,300.2669481,301.1162558,300.3822979,300.5804051,6.68624484539032,15.398513078689575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.29761040210724,17.29761040210724,33.70429015159607,34.44470810890198,33.535980582237244,34.847283124923706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0079031413624204,0.0244571612304915,0.0586186615577166,0.0,0.0019659963432043,0.0,0.0025881835270771,0.0007021469251279,0.0,0.0,0.0177782943053892,0.1333691614130125,0.155101007194342,0.1692876289980318,0.1749502847406045,0.1732959476924291,0.1688710200609759
