,code,name,latitude,longitude,start,close,type,year,Administrativos (femeninos),Administrativos (masculinos),Gastos: Agua,Gastos: Electricidad,Gastos: Infotep,Gastos: TSS,Gastos: Telecomunicaciones,Inversion Acumulada,Naves Construidas,Naves Ocupadas,Numero de Empresas,Obreros (femeninos),Obreros (masculinos),Salario Operarios,Salario Tecnicos,Tecnicos (femeninos),Tecnicos (masculinos)
406,DOM-EMI,Zona Franca Industrial Emimar ,19.42494677,-70.62298095,2014.0,0.0,private,2015,36.0,24.0,297605.0,12249484.23,1444840.2,91818063.81,496408.48,4030000.0,153225.0,153225.0,5.0,908.0,413.0,2146.94,4875.0,19.0,54.0
407,DOM-EMI,Zona Franca Industrial Emimar ,19.42494677,-70.62298095,2014.0,0.0,private,2016,38.0,17.0,100.21,8744.58,566.01,40556.79,495.41,7121521.1,153225.0,153225.0,5.0,1149.0,532.0,2266.94,4875.0,38.0,82.0
408,DOM-ESP,Esperanza ,19.59381238,-70.97901224,1988.0,0.0,public,2000,169.0,328.0,235384.0,10290123.02,1403431.0,8541176.67,0.0,25175096.0,679713.0,679713.0,10.0,2277.0,4412.0,794.85,1830.0,103.0,173.0
409,DOM-ESP,Esperanza ,19.59381238,-70.97901224,1988.0,0.0,public,2001,171.0,309.0,259157.0,23236495.09,1751138.77,14099855.7,0.0,18349267.0,679713.0,679713.0,9.0,2357.0,3672.0,797.0,1593.0,67.0,121.0
410,DOM-ESP,Esperanza ,19.59381238,-70.97901224,1988.0,0.0,public,2002,136.0,274.0,600361.59,11383978.96,1818471.18,9721779.74,0.0,12978335.35,312487.0,312487.0,9.0,2299.0,3105.0,777.31,1612.8,96.0,266.0
411,DOM-ESP,Esperanza ,19.59381238,-70.97901224,1988.0,0.0,public,2003,176.0,357.0,1646453.79,21276192.5,2666631.66,15483501.07,2264735.88,12821702.37,313705.0,313705.0,10.0,2456.0,3775.0,843.71,2035.0,122.0,285.0
412,DOM-ESP,Esperanza ,19.59381238,-70.97901224,1988.0,0.0,public,2004,100.0,159.0,1502703.85,40428423.28,3719079.72,11827736.77,2235950.78,16494059.37,388483.88,388483.88,10.0,2483.0,3510.0,1082.56,2148.08,174.0,455.0
413,DOM-ESP,Esperanza ,19.59381238,-70.97901224,1988.0,0.0,public,2005,95.0,156.0,1204814.09,28562158.58,3998300.23,10306497.5,3163163.26,16458862.26,531487.34,446614.83,9.0,2081.0,2639.0,1376.5,3300.0,134.0,225.0
414,DOM-ESP,Esperanza ,19.59381238,-70.97901224,1988.0,0.0,public,2006,105.0,244.0,43152.0,905161.66,33096.0,259060.45,271998.48,15128216.15,486506.57,441821.91,6.0,1977.0,2673.0,1373.76,3470.25,91.0,175.0
415,DOM-ESP,Esperanza ,19.59381238,-70.97901224,1988.0,0.0,public,2007,47.0,68.0,1555832.35,32366169.94,3934617.92,47197889.84,2138450.21,26105748.75,528342.42,415988.28,6.0,1260.0,2398.0,1485.54,3300.0,194.0,296.0
416,DOM-ESP,Esperanza ,19.59381238,-70.97901224,1988.0,0.0,public,2008,52.0,63.0,1321031.1,27035862.11,2189339.07,55337825.15,2089375.6,28691078.0,545494.34,507133.0,6.0,1134.0,1561.0,1737.17,3550.0,78.0,226.0
417,DOM-ESP,Esperanza ,19.59381238,-70.97901224,1988.0,0.0,public,2009,83.0,118.0,1527619.28,24216673.43,2354881.0,56081496.45,1518836.68,25574506.0,545494.34,367372.34,8.0,1177.0,1780.0,1869.03,3853.29,66.0,217.0
418,DOM-ESP,Esperanza ,19.59381238,-70.97901224,1988.0,0.0,public,2010,87.0,109.0,1296558.94,29460537.51,3674774.0,78520783.23,1609078.23,28160673.0,545494.34,454746.12,8.0,1457.0,1766.0,1917.25,3441.63,102.0,140.0
419,DOM-ESP,Esperanza ,19.59381238,-70.97901224,1988.0,0.0,public,2011,46.0,83.0,1346949.2,22457580.01,2454459.5,54124216.8,2061739.49,22456491.7,545494.34,299993.51,6.0,824.0,1087.0,1616.67,3312.5,61.0,92.0
420,DOM-ESP,Esperanza ,19.59381238,-70.97901224,1988.0,0.0,public,2012,54.0,160.0,1070635.68,14917069.85,2067027.0,44572745.02,2096991.52,21562882.0,545494.34,373076.21,4.0,579.0,1008.0,1900.0,3700.0,64.0,125.0
421,DOM-ESP,Esperanza ,19.59381238,-70.97901224,1988.0,0.0,public,2013,,,259071.2,7783729.34,829491.3,36741950.52,597288.45,13765140.0,545494.34,466714.26,5.0,,,2125.48,4437.5,,
422,DOM-ESP,Esperanza ,19.59381238,-70.97901224,1988.0,0.0,public,2014,49.0,138.0,316144.6,12163312.0,1421702.34,53087174.97,1150624.84,22563480.0,545494.34,545494.34,6.0,727.0,1662.0,2251.63,4885.71,90.0,188.0
423,DOM-ESP,Esperanza ,19.59381238,-70.97901224,1988.0,0.0,public,2015,54.0,140.0,1690076.12,28329627.02,2938003.2,68525580.21,4242648.8,21882449.0,548530.94,548530.94,6.0,993.0,1770.0,2351.49,5225.38,88.0,192.0
424,DOM-ESP,Esperanza ,19.59381238,-70.97901224,1988.0,0.0,public,2016,52.0,112.0,2006.3,28788.4,4187.29,91748.26,5126.37,19795843.72,548530.94,548530.94,6.0,1055.0,1757.0,2302.99,5021.32,92.0,222.0
425,DOM-EXC,Excel Boca Chica ,18.45806505,-69.63004786,1995.0,0.0,private,2000,4.0,5.0,4680.0,294179.0,58337.55,466635.0,0.0,1505224.0,35000.0,24760.0,2.0,176.0,10.0,656.0,1269.0,15.0,10.0
426,DOM-EXC,Excel Boca Chica ,18.45806505,-69.63004786,1995.0,0.0,private,2001,6.0,6.0,19925.0,362000.0,61500.0,513000.0,0.0,1850848.0,35000.0,24760.0,2.0,140.0,33.0,1159.5,3027.0,16.0,12.0
427,DOM-EXC,Excel Boca Chica ,18.45806505,-69.63004786,1995.0,0.0,private,2002,7.0,10.0,10800.0,386200.0,70891.0,462894.0,0.0,2366666.0,36000.0,24760.0,2.0,78.0,16.0,1145.5,1769.5,12.0,5.0
428,DOM-EXC,Excel Boca Chica ,18.45806505,-69.63004786,1995.0,0.0,private,2003,10.0,12.0,11183.0,879912.0,100825.88,527425.0,708896.0,2429044.0,39000.0,39000.0,2.0,75.0,17.0,1557.0,2134.69,12.0,6.0
429,DOM-EXC,Excel Boca Chica ,18.45806505,-69.63004786,1995.0,0.0,private,2004,12.0,12.0,9504.0,1159680.0,160057.47,527458.0,1205420.0,3270065.43,39000.0,39000.0,4.0,78.0,19.0,1716.67,2187.0,10.0,8.0
430,DOM-EXC,Excel Boca Chica ,18.45806505,-69.63004786,1995.0,0.0,private,2005,13.0,13.0,22500.0,1503711.65,120907.0,545832.63,1626148.0,2866943.55,39000.0,39000.0,4.0,57.0,27.0,1783.33,2766.67,8.0,8.0
431,DOM-EXC,Excel Boca Chica ,18.45806505,-69.63004786,1995.0,0.0,private,2006,18.0,18.0,1473944.15,38360768.55,3778927.69,15180225.04,1681533.46,1955626.55,35000.0,35000.0,4.0,58.0,29.0,2250.0,3958.33,0.0,7.0
432,DOM-EXC,Excel Boca Chica ,18.45806505,-69.63004786,1995.0,0.0,private,2007,23.0,13.0,68000.0,2048091.0,241752.0,1186469.88,3239228.8,2329221.93,35000.0,35000.0,3.0,58.0,33.0,2172.5,5868.33,0.0,7.0
433,DOM-EXC,Excel Boca Chica ,18.45806505,-69.63004786,1995.0,0.0,private,2008,3.0,6.0,48260.0,1375450.0,349547.42,297987.59,2388511.0,3069408.0,35000.0,35000.0,2.0,13.0,30.0,2672.0,8781.7,5.0,5.0
434,DOM-EXC,Excel Boca Chica ,18.45806505,-69.63004786,1995.0,0.0,private,2009,16.0,4.0,51749.0,47790.34,224040.0,3606656.63,1804556.55,3108964.0,39000.0,39000.0,2.0,2.0,39.0,2671.81,8998.95,2.0,7.0
435,DOM-EXC,Excel Boca Chica ,18.45806505,-69.63004786,1995.0,0.0,private,2010,15.0,6.0,86549.83,1584746.77,407875.48,4189065.88,1903336.36,3323751.86,39000.0,39000.0,2.0,1.0,44.0,2700.0,3471.13,2.0,7.0
436,DOM-EXC,Excel Boca Chica ,18.45806505,-69.63004786,1995.0,0.0,private,2011,10.0,6.0,14000.0,3222000.0,253000.0,418612.08,900000.0,5980000.0,39000.0,39000.0,2.0,2.0,45.0,2800.0,4450.0,2.0,8.0
437,DOM-EXC,Excel Boca Chica ,18.45806505,-69.63004786,1995.0,0.0,private,2012,7.0,6.0,9000.0,4000000.0,200357.0,3583783.68,750000.0,8000000.0,39000.0,39000.0,1.0,2.0,40.0,3000.0,6500.0,2.0,8.0
438,DOM-EXC,Excel Boca Chica ,18.45806505,-69.63004786,1995.0,0.0,private,2013,,,23000.0,4250000.0,258873.0,4260678.89,960000.0,6732500.0,390000.0,390000.0,1.0,,,2666.6,4800.0,,
439,DOM-EXC,Excel Boca Chica ,18.45806505,-69.63004786,1995.0,0.0,private,2014,16.0,9.0,39600.0,6063319.36,345740.4,5231061.87,1864173.34,7930600.0,39000.0,39000.0,1.0,2.0,33.0,3333.24,4807.94,0.0,35.0
440,DOM-EXC,Excel Boca Chica ,18.45806505,-69.63004786,1995.0,0.0,private,2015,17.0,9.0,96000.0,7929219.5,490280.0,6001314.2,3179094.72,8330000.0,39000.0,39000.0,1.0,2.0,53.0,3450.0,5100.0,0.0,15.0
441,DOM-EXC,Excel Boca Chica ,18.45806505,-69.63004786,1995.0,0.0,private,2016,17.0,11.0,432.6,7751.0,662.0,6992.72,2650.0,8330000.0,87800.0,87800.0,1.0,2.0,61.0,2593.05,5800.0,3.0,14.0
442,DOM-FLO,La Flor Dominicana ,19.48619912,-70.62006966,2019.0,0.0,private,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,DOM-FLO,La Flor Dominicana ,19.48619912,-70.62006966,2019.0,0.0,private,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
444,DOM-FLO,La Flor Dominicana ,19.48619912,-70.62006966,2019.0,0.0,private,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445,DOM-FLO,La Flor Dominicana ,19.48619912,-70.62006966,2019.0,0.0,private,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
446,DOM-FLO,La Flor Dominicana ,19.48619912,-70.62006966,2019.0,0.0,private,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
447,DOM-FLO,La Flor Dominicana ,19.48619912,-70.62006966,2019.0,0.0,private,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448,DOM-FLO,La Flor Dominicana ,19.48619912,-70.62006966,2019.0,0.0,private,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449,DOM-FLO,La Flor Dominicana ,19.48619912,-70.62006966,2019.0,0.0,private,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450,DOM-FLO,La Flor Dominicana ,19.48619912,-70.62006966,2019.0,0.0,private,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451,DOM-FLO,La Flor Dominicana ,19.48619912,-70.62006966,2019.0,0.0,private,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
452,DOM-FLO,La Flor Dominicana ,19.48619912,-70.62006966,2019.0,0.0,private,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453,DOM-FLO,La Flor Dominicana ,19.48619912,-70.62006966,2019.0,0.0,private,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
454,DOM-FLO,La Flor Dominicana ,19.48619912,-70.62006966,2019.0,0.0,private,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
455,DOM-FLO,La Flor Dominicana ,19.48619912,-70.62006966,2019.0,0.0,private,2013,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,
456,DOM-FLO,La Flor Dominicana ,19.48619912,-70.62006966,2019.0,0.0,private,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
457,DOM-FLO,La Flor Dominicana ,19.48619912,-70.62006966,2019.0,0.0,private,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
458,DOM-FLO,La Flor Dominicana ,19.48619912,-70.62006966,2019.0,0.0,private,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
459,DOM-FRA,San Francisco de Macoris ,19.27537126,-70.28770858,1990.0,0.0,public,2000,11.0,10.0,155744.0,1271259.0,133094.38,1937598.0,0.0,5331860.0,152007.0,107925.0,5.0,514.0,398.0,547.18,1575.0,24.0,27.0
460,DOM-FRA,San Francisco de Macoris ,19.27537126,-70.28770858,1990.0,0.0,public,2001,20.0,13.0,144790.0,1262821.0,169572.0,2471334.0,0.0,5737738.0,180935.0,180935.0,6.0,395.0,357.0,764.92,4260.0,22.0,35.0
461,DOM-FRA,San Francisco de Macoris ,19.27537126,-70.28770858,1990.0,0.0,public,2002,19.0,6.0,183425.0,1171659.02,139932.25,1855853.22,0.0,5276529.0,180935.0,164935.0,5.0,641.0,519.0,733.6,1380.0,4.0,67.0
462,DOM-FRA,San Francisco de Macoris ,19.27537126,-70.28770858,1990.0,0.0,public,2003,18.0,6.0,183970.0,3107986.38,134164.82,2494719.22,504653.03,5152726.27,180935.0,149470.0,5.0,512.0,480.0,805.8,1465.6,2.0,32.0
463,DOM-FRA,San Francisco de Macoris ,19.27537126,-70.28770858,1990.0,0.0,public,2004,20.0,5.0,199660.0,4597762.1,872913.0,1513103.0,802987.27,5617302.37,147515.0,147515.0,5.0,596.0,408.0,907.15,1840.0,9.0,41.0
464,DOM-FRA,San Francisco de Macoris ,19.27537126,-70.28770858,1990.0,0.0,public,2005,14.0,5.0,189315.4,3857469.33,341433.69,1704888.96,1069807.25,2347939.3,164584.0,164584.0,4.0,317.0,301.0,1135.27,2925.75,6.0,47.0
465,DOM-FRA,San Francisco de Macoris ,19.27537126,-70.28770858,1990.0,0.0,public,2006,15.0,5.0,406065.77,4265731.7,352767.02,1538836.81,790240.25,1990981.67,164584.0,98694.0,4.0,296.0,284.0,1180.46,3050.75,14.0,37.0
466,DOM-FRA,San Francisco de Macoris ,19.27537126,-70.28770858,1990.0,0.0,public,2007,16.0,1.0,131864.66,3714134.71,280707.02,4880664.06,394075.88,645107.69,164584.0,82897.0,2.0,264.0,222.0,1026.92,2250.0,5.0,31.0
467,DOM-FRA,San Francisco de Macoris ,19.27537126,-70.28770858,1990.0,0.0,public,2008,7.0,1.0,26718.0,682100.99,38193.93,3319852.88,101375.12,596096.89,164584.0,82897.0,2.0,41.0,29.0,1078.85,2250.0,5.0,19.0
468,DOM-FRA,San Francisco de Macoris ,19.27537126,-70.28770858,1990.0,0.0,public,2009,1.0,1.0,26718.0,724743.81,52802.0,1211011.08,100809.59,999000.0,164584.0,16584.0,1.0,43.0,18.0,1247.0,2000.0,5.0,17.0
469,DOM-FRA,San Francisco de Macoris ,19.27537126,-70.28770858,1990.0,0.0,public,2010,1.0,1.0,26718.0,694055.57,60331.0,1611791.29,100414.48,131939.96,164584.0,48989.0,1.0,50.0,19.0,1246.15,2500.0,5.0,18.0
470,DOM-FRA,San Francisco de Macoris ,19.27537126,-70.28770858,1990.0,0.0,public,2011,2.0,2.0,26718.0,1072866.99,73794.0,1985346.79,119289.24,1053438.3,164584.0,81654.0,2.0,63.0,23.0,1246.15,2500.0,5.0,21.0
471,DOM-FRA,San Francisco de Macoris ,19.27537126,-70.28770858,1990.0,0.0,public,2012,2.0,4.0,29936.0,1087059.64,85744.26,1945604.44,149412.62,588095.0,164584.0,64746.58,2.0,60.0,27.0,1479.23,2800.0,5.0,23.0
472,DOM-FRA,San Francisco de Macoris ,19.27537126,-70.28770858,1990.0,0.0,public,2013,,,26718.0,1095019.0,83881.0,2305575.81,116761.0,572061.16,159588.95,64746.58,2.0,,,1589.23,3800.0,,
473,DOM-FRA,San Francisco de Macoris ,19.27537126,-70.28770858,1990.0,0.0,public,2014,1.0,2.0,27803.33,1156683.37,98000.2,2513008.97,147885.77,344510.7,168398.35,64746.58,2.0,63.0,23.0,1796.58,3015.4,6.0,21.0
474,DOM-FRA,San Francisco de Macoris ,19.27537126,-70.28770858,1990.0,0.0,public,2015,3.0,3.0,96540.0,1204258.97,121506.0,2749604.74,329018.32,291266.4,168398.35,68730.94,2.0,67.0,27.0,1930.35,3316.5,6.0,21.0
475,DOM-FRA,San Francisco de Macoris ,19.27537126,-70.28770858,1990.0,0.0,public,2016,2.0,1.0,96.0,1305.68,130.4,2826.4,350.56,3353902.07,167242.44,71844.61,2.0,66.0,27.0,1910.43,3316.54,6.0,21.0
476,DOM-GLO,Global Zona Franca Ind. ,18.53043559,-70.01195079,1995.0,0.0,private,2000,6.0,10.0,0.0,0.0,0.0,710000.0,0.0,9719625.77,199067.0,199067.0,3.0,235.0,94.0,783.33,1961.67,3.0,10.0
477,DOM-GLO,Global Zona Franca Ind. ,18.53043559,-70.01195079,1995.0,0.0,private,2001,6.0,14.0,0.0,0.0,107800.0,1209000.0,0.0,10459813.08,199067.0,199067.0,3.0,341.0,97.0,783.33,4416.67,4.0,11.0
478,DOM-GLO,Global Zona Franca Ind. ,18.53043559,-70.01195079,1995.0,0.0,private,2002,5.0,16.0,0.0,0.0,80500.0,888000.0,0.0,8388888.0,199067.0,174738.0,2.0,283.0,102.0,800.0,1322.0,2.0,12.0
479,DOM-GLO,Global Zona Franca Ind. ,18.53043559,-70.01195079,1995.0,0.0,private,2003,4.0,17.0,35000.0,0.0,80300.0,263800.0,266000.0,8888888.0,199067.0,174738.0,2.0,177.0,88.0,892.5,1674.5,3.0,14.0
480,DOM-GLO,Global Zona Franca Ind. ,18.53043559,-70.01195079,1995.0,0.0,private,2004,4.0,11.0,480000.0,0.0,29100.0,0.0,372000.0,7733334.0,199067.0,174473.0,2.0,151.0,80.0,1000.0,1900.0,2.0,16.0
481,DOM-GLO,Global Zona Franca Ind. ,18.53043559,-70.01195079,1995.0,0.0,private,2005,6.0,2.0,619500.0,0.0,27100.0,56096.0,540000.0,4600000.0,199067.0,151894.0,1.0,2.0,63.0,1865.0,2031.81,1.0,10.0
482,DOM-GLO,Global Zona Franca Ind. ,18.53043559,-70.01195079,1995.0,0.0,private,2006,6.0,7.0,16500.0,1688391.0,177589.0,580432.63,2655577.24,4900000.0,199067.0,174738.0,1.0,1.0,63.0,1500.0,2500.0,3.0,10.0
483,DOM-GLO,Global Zona Franca Ind. ,18.53043559,-70.01195079,1995.0,0.0,private,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1510.85,4231.5,0.0,0.0
484,DOM-GLO,Global Zona Franca Ind. ,18.53043559,-70.01195079,1995.0,0.0,private,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1937.0,3645.67,0.0,0.0
485,DOM-GLO,Global Zona Franca Ind. ,18.53043559,-70.01195079,1995.0,0.0,private,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
486,DOM-GLO,Global Zona Franca Ind. ,18.53043559,-70.01195079,1995.0,0.0,private,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
487,DOM-GLO,Global Zona Franca Ind. ,18.53043559,-70.01195079,1995.0,0.0,private,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488,DOM-GLO,Global Zona Franca Ind. ,18.53043559,-70.01195079,1995.0,0.0,private,2012,1.0,0.0,0.0,23233.0,0.0,0.0,5000.0,187420.0,53800.0,10760.0,1.0,0.0,1.0,1900.0,3600.0,0.0,2.0
489,DOM-GLO,Global Zona Franca Ind. ,18.53043559,-70.01195079,1995.0,0.0,private,2013,,,0.0,200000.0,4200.0,81620.0,200000.0,402925.0,53800.0,22596.0,2.0,,,2834.48,5750.0,,
490,DOM-GLO,Global Zona Franca Ind. ,18.53043559,-70.01195079,1995.0,0.0,private,2014,3.0,3.0,0.0,230000.0,4300.0,152198.92,210000.0,440900.0,500261.0,500261.0,2.0,0.0,3.0,2900.0,3850.0,0.0,2.0
491,DOM-GLO,Global Zona Franca Ind. ,18.53043559,-70.01195079,1995.0,0.0,private,2015,4.0,1.0,0.0,263440.0,10200.0,236797.31,256384.0,428211.0,500261.0,500261.0,2.0,0.0,10.0,2942.24,0.0,0.0,0.0
492,DOM-GLO,Global Zona Franca Ind. ,18.53043559,-70.01195079,1995.0,0.0,private,2016,4.0,1.0,0.0,285.88,19.59,390.93,270.3,728733.0,500261.0,500261.0,2.0,0.0,9.0,2942.24,0.0,0.0,0.0
493,DOM-GUR,Gurabo ,19.48857084,-70.658343,1993.0,0.0,private,2000,171.0,221.0,673920.0,6820179.91,751991.0,2867796.0,0.0,5390954.0,240000.0,136000.0,3.0,884.0,1041.0,698.67,800.0,6.0,7.0
494,DOM-GUR,Gurabo ,19.48857084,-70.658343,1993.0,0.0,private,2001,66.0,127.0,395066.0,7685350.16,1165096.0,6301187.0,0.0,7524131.0,240000.0,136000.0,3.0,923.0,1116.0,866.73,1576.47,87.0,178.0
495,DOM-GUR,Gurabo ,19.48857084,-70.658343,1993.0,0.0,private,2002,107.0,185.0,347268.5,7760382.02,1112175.0,4566917.01,0.0,6173123.44,470107.57,407646.7,3.0,735.0,1045.0,867.81,1570.18,206.0,266.0
496,DOM-GUR,Gurabo ,19.48857084,-70.658343,1993.0,0.0,private,2003,94.0,151.0,303199.19,9305761.59,1255761.0,4541115.0,1401856.91,6210741.0,470107.0,411746.0,5.0,724.0,671.0,1200.0,1838.0,133.0,155.0
497,DOM-GUR,Gurabo ,19.48857084,-70.658343,1993.0,0.0,private,2004,213.0,55.0,391412.56,36051786.93,1408057.59,3136495.38,5330115.02,10256846.97,480874.66,480874.66,6.0,985.0,1136.0,1315.67,3205.83,69.0,119.0
498,DOM-GUR,Gurabo ,19.48857084,-70.658343,1993.0,0.0,private,2005,92.0,119.0,1393096.82,25398122.2,2483425.18,8292794.05,7297096.92,7955826.97,480874.66,480874.66,6.0,944.0,990.0,1359.53,2674.84,188.0,363.0
499,DOM-GUR,Gurabo ,19.48857084,-70.658343,1993.0,0.0,private,2006,33.0,44.0,948000.0,13464000.0,162000.0,180000.0,800000.0,16641399.67,480874.66,223360.35,6.0,934.0,1062.0,1430.5,3641.67,81.0,165.0
500,DOM-GUR,Gurabo ,19.48857084,-70.658343,1993.0,0.0,private,2007,229.0,272.0,954563.18,19780486.01,2750516.63,30275394.53,7168606.93,24958839.6,487020.0,451820.0,9.0,1051.0,1158.0,0.0,0.0,19.0,86.0
501,DOM-GUR,Gurabo ,19.48857084,-70.658343,1993.0,0.0,private,2008,61.0,79.0,325826.52,13636635.67,1857585.26,40260473.37,8840869.52,12312060.73,500261.0,400061.0,8.0,412.0,519.0,0.0,0.0,73.0,130.0
502,DOM-GUR,Gurabo ,19.48857084,-70.658343,1993.0,0.0,private,2009,62.0,88.0,674806.25,11403163.67,1893232.39,37227903.31,11686139.94,10867492.33,500261.0,213080.0,6.0,510.0,653.0,1717.97,3135.0,79.0,149.0
503,DOM-GUR,Gurabo ,19.48857084,-70.658343,1993.0,0.0,private,2010,54.0,87.0,311000.0,12891988.97,1562663.58,35128415.46,16495693.88,7227145.02,500261.0,297121.0,7.0,426.0,587.0,1828.33,3744.29,27.0,93.0
504,DOM-GUR,Gurabo ,19.48857084,-70.658343,1993.0,0.0,private,2011,74.0,63.0,95000.0,15419362.97,1951756.0,47803457.56,41410801.39,6222335.0,500261.0,307282.6,7.0,617.0,708.0,2100.0,3932.19,44.0,84.0
505,DOM-GUR,Gurabo ,19.48857084,-70.658343,1993.0,0.0,private,2012,87.0,81.0,64000.0,18725821.73,2734365.0,57914806.36,36422680.56,17197448.36,500261.0,288794.6,9.0,619.0,907.0,2245.24,3376.83,34.0,139.0
506,DOM-GUR,Gurabo ,19.48857084,-70.658343,1993.0,0.0,private,2013,,,825478.44,30809070.45,5600439.0,95478874.39,2604272.44,14981963.52,500261.0,297908.0,8.0,,,2511.86,3774.07,,
507,DOM-GUR,Gurabo ,19.48857084,-70.658343,1993.0,0.0,private,2014,139.0,168.0,1455259.92,35021178.09,5505088.1,110362972.6,5033726.12,24826481.0,164366.2,143372.8,8.0,1070.0,1672.0,2254.37,4068.59,67.0,176.0
508,DOM-GUR,Gurabo ,19.48857084,-70.658343,1993.0,0.0,private,2015,138.0,174.0,1397507.76,30215613.44,4858621.27,204852510.3,6854202.92,25429550.4,204440.0,192920.0,8.0,1225.0,1812.0,2569.86,4579.84,73.0,168.0
509,DOM-GUR,Gurabo ,19.48857084,-70.658343,1993.0,0.0,private,2016,167.0,227.0,1029.33,28780.76,5562.56,59793.58,6769.59,27261655.52,204440.0,204440.0,7.0,1003.0,1277.0,2452.83,5962.81,447.0,696.0
510,DOM-HAI,Hainamosa ,18.51389836,-69.81584618,1988.0,0.0,private,2000,38.0,58.0,1045561.0,7327312.15,761254.39,6555330.14,0.0,10485771.0,414600.0,384301.0,11.0,1130.0,1670.0,618.27,1282.13,68.0,42.0
511,DOM-HAI,Hainamosa ,18.51389836,-69.81584618,1988.0,0.0,private,2001,67.0,58.0,216586.0,6442176.72,119995.0,4741768.0,0.0,9975665.39,414600.0,384301.0,12.0,816.0,484.0,667.58,1616.89,177.0,163.0
512,DOM-HAI,Hainamosa ,18.51389836,-69.81584618,1988.0,0.0,private,2002,66.0,93.0,195260.0,3066879.32,593747.0,4377994.72,0.0,6319385.0,414600.0,304989.0,13.0,772.0,443.0,792.27,1129.0,28.0,55.0
513,DOM-HAI,Hainamosa ,18.51389836,-69.81584618,1988.0,0.0,private,2003,66.0,99.0,283300.0,4021745.75,415963.68,2457641.0,2386604.58,22736105.85,414600.0,293967.0,12.0,1033.0,481.0,887.56,2383.66,23.0,75.0
514,DOM-HAI,Hainamosa ,18.51389836,-69.81584618,1988.0,0.0,private,2004,28.0,49.0,229300.0,6239029.97,942991.0,1762905.5,2510288.69,7538698.0,481763.45,391036.87,9.0,1057.0,598.0,924.73,2402.29,21.0,50.0
515,DOM-HAI,Hainamosa ,18.51389836,-69.81584618,1988.0,0.0,private,2005,20.0,19.0,638501.88,4453966.57,297415.31,1701630.67,2521981.89,5808123.7,481763.45,391036.87,9.0,357.0,361.0,1055.02,2159.71,47.0,31.0
