cityCode,city,agr_2001,agr_2002,agr_2003,agr_2004,agr_2005,agr_2006,agr_2007,agr_2008,agr_2009,agr_2010,agr_2011,agr_2012,agr_2013,agr_2014,agr_2015,agr_2016,agr_2017,agr_2018,agr_2019,agr_2020,agr_2021,agr_2022
68,Postrer Río,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1559994220733645,1.1559994220733645,6.072465181350708,6.072465181350708,10.12380349636078,20.481499791145325,28.29598045349121,37.418195486068726,30.830000400543213,19.99500024318695,18.09000027179718,11.50499987602234,16.864999651908875
69,Pueblo Viejo,2.35246180786806,5.954517545419581,0.9583244454626944,0.0766305727117201,0.0,0.0869621809791116,0.0,0.0,0.0,0.1276370497310862,0.0,0.0,13.863646591410916,13.826155600828285,13.94984564781189,14.46830474909614,18.796971115411505,16.91894117149652,17.948941134471518,29.262078416113763,37.74827460634943,48.8739995395436
70,Sabana Grande de Palenque,0.0,0.0,0.0,0.0,24.638458013534542,29.93367600440979,35.37373995780945,19.324230551719666,28.081249554951988,41.48323551813761,60.60425276429045,61.457846442858376,111.64891179122176,75.63485639936783,76.1821692424662,75.04891672040903,72.93389657011218,60.18054924431969,72.96549113544764,83.24341181259528,114.38082273941411,100.94268655870476
71,San Juan,39.38362017566082,93.95432639122008,69.91210846480202,80.3751769065857,38.77707052230835,55.56994067547368,63.47932279109955,20.28315031528473,89.42506766319275,144.48746013641355,315.5194920530506,272.104743793899,664.4695228235394,700.0466889082218,640.2564267827016,663.5370258616466,634.4474239657907,492.0597623053719,452.65064713534184,670.4585320458691,818.9600238874848,814.6802741176944
72,San Pedro De Macorís,200.52250488786137,115.01587879237007,151.38841545114332,88.85853116559048,172.0478433300467,165.4274787454044,165.62632776288424,178.3967403678333,132.66998228699555,73.61054807784511,108.98249167648017,497.7701751040477,745.9379780292511,659.7975436369578,697.6758735030305,847.8030966043473,920.5233640301462,912.8128649047778,750.3862687746685,954.1051121043224,1076.717662247022,1090.1647705503538
73,San Rafael Del Yuma,4.858575940132141,11.778722286224363,4.0188024044036865,7.413840959118861,0.2584755467433555,1.47971866645065,2.0169446187860824,3.841843011332493,2.870809199763279,0.1794229769239238,73.19668555960936,71.81530414422353,78.79575446306491,60.394857053663216,58.84853197125828,80.97070831411025,91.00412004788716,113.12725520507962,135.7671188368517,158.3956466702854,117.76996103081048,104.98211638085982
74,Santo Domingo De Guzmán,43.06942955232134,54.863707476036225,50.33267812354893,33.196024894714355,58.93397625193876,54.74648911204993,54.662881122850905,50.40933728124581,39.48385446352117,18.9082632635154,23.16689913132611,46.75555591583252,69.78917217254639,16.423789978027344,0.0,0.0,11.090169906616213,32.106666564941406,58.858332316080734,26.857334518432616,83.95900128682455,102.30868851904776
75,Villa Altagracia,1.684256076812744,6.708127498626709,1.152477145195007,9.79197120666504,2.233595848083496,4.714194416999817,0.0,0.0,0.0,5.070634841918945,0.0,2.692643642425537,0.0,3.418103337287903,3.229214072227478,0.0,0.0,0.0,5.1566473119399125,4.470000267028809,10.425000071525574,23.080000042915344
76,Azua,11.932439578280729,57.02300195039488,11.603239519455853,13.267487187946545,1.2568906545639038,4.900158208959243,1.2316852807998655,0.0,3.744891047477722,6.317072847310235,9.65021288394928,20.492363572120667,64.17446463388555,86.95711561184304,82.84286521322588,93.771457751592,114.58296017787036,103.73113734955882,122.92658970776726,205.45576536842415,273.23039229056417,270.1108232970331
77,Sabana Larga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1940274238586426,3.1940274238586426,14.752373695373535,16.75838851928711,10.69423770904541,0.0,0.0,0.0,0.0,4.515000104904175,6.15500020980835
78,Sánchez,6.398041252061432,11.592921759568007,7.290104356934043,8.923095909286948,8.102877497673035,3.540388176020454,8.994187116622925,1.1814978122711182,1.1814978122711182,0.0,18.891986398135913,21.54143610421349,40.124563635096834,40.299856938567814,40.145386057741504,30.984635801876298,27.121845981654,35.4903132761226,56.501881450765275,75.34201947754502,107.27552858240465,124.21386264866472
79,San José De Las Matas,10.796930313110352,1.9722514152526855,4.627212762832642,0.0,0.0,0.0,0.0,0.0,1.0225621461868286,0.0,4.910304546356201,6.967925548553467,14.53686261177063,39.70311725139618,44.63524580001831,22.33139967918396,10.977389574050903,28.5099217078265,87.83499908447266,95.43499970436096,107.525000333786,86.81500053405762
