cityCode,city,urb_2001,urb_2002,urb_2003,urb_2004,urb_2005,urb_2006,urb_2007,urb_2008,urb_2009,urb_2010,urb_2011,urb_2012,urb_2013,urb_2014,urb_2015,urb_2016,urb_2017,urb_2018,urb_2019,urb_2020,urb_2021,urb_2022
27,Castañuelas,7.731865286827087,0.0,14.407014012336733,5.260684013366699,3.44622004032135,5.688345909118652,2.288998603820801,1.176183581352234,2.3881702423095703,0.0,55.15719544887543,79.81017065048218,89.64014434814453,71.29867029190063,66.28702461719513,74.9597100019455,94.81468963623048,102.46000051498412,156.11000037193298,145.26999950408936,171.97500133514404,176.2849986553192
28,Jarabacoa,60.588841915130615,123.06215751171112,118.44680786132812,52.883750796318054,27.060421466827393,64.46816003322601,15.80433702468872,28.421977400779724,39.55729460716248,30.00705647468567,44.94114017486572,69.68626832962036,118.04545760154724,143.98357343673706,168.98080027103424,146.59543704986572,163.60442280769348,188.08000206947327,225.1750011444092,209.55500030517575,235.5899977684021,243.9850001335144
29,Jima Abajo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,Pimentel,16.192434310913086,20.843319535255432,11.66304874420166,0.0,11.171876072883606,8.740658640861511,1.2371770143508911,1.0892246961593628,0.0,0.0,0.0,2.5242276191711426,21.99945187568665,24.192299842834473,28.23878657817841,35.67889475822449,52.19992232322693,57.93000102043152,72.63499927520752,58.0550012588501,52.21000051498413,59.045000433921814
31,Yamasá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Sabana Iglesia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,Dajabón,26.415278642317823,28.61541697277742,28.419915526053483,28.01984241149005,27.64176585814532,35.15140043941199,10.916841364374347,12.831373668184469,13.325893855562397,6.399967121142967,38.56206585098715,42.39838989949694,83.12752297298582,112.19038659778298,118.14956339106838,115.79529899522367,151.38281615247914,163.12603865791772,206.5614091059741,188.75245125246985,211.49964794084136,181.9527424662721
34,Los Cacaos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,El Peñón,0.0134922223932602,0.0134922223932602,0.012435123499702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0826012382320327,5.296746771475848,7.077567750332402,6.33056207404417,5.111943518881705,7.081054337819418,6.088862767406538,8.125627299851063,10.28592164703444,14.614627278084848,12.4260588314019
36,Fantino,7.434025049209595,8.473962783813477,6.24494993686676,1.087812066078186,1.087812066078186,0.0,0.0,0.0,0.0,0.0,8.062910556793213,14.690311789512634,18.422274589538578,16.336817741394043,23.084223866462708,41.97560727596283,62.25650596618652,71.59000146389008,83.93500053882599,88.96499991416931,76.28999960422516,77.61999940872192
37,Guananico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,Hato Mayor,66.80221974849701,127.08543419837952,73.90374910831451,79.46358120441437,74.23181688785553,83.55459332466125,56.28094184398651,37.53781771659851,56.657005310058594,60.349974155426025,58.866817355155945,101.85521964699616,229.01795433455823,230.77015760833143,225.07891776701985,234.7489708002876,247.34464984407612,249.15125608070224,234.26984290889663,230.8063920011707,242.75831388679205,320.23992197653826
39,Tamboril,89.55708708482629,119.9867277879341,118.74746377281112,30.658597277659993,41.34355633165322,89.48270617466346,93.911483855341,32.77341538363812,15.012521323503233,2.22382713392669,44.5990435665729,60.5453407647563,245.63514575210272,307.45706946803074,315.1633072366901,279.7073329607646,301.751266077453,302.6134526645436,305.6084494815153,301.52146946028165,320.9916676764395,363.1746984257418
40,Miches,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.227876663208008,9.645730018615724,9.878595352172852,11.677593231201172,12.22486686706543,13.970000267028809,0.0,0.0,0.0,0.0
41,Monte Plata,17.309866428375244,17.711286306381226,17.711286306381226,10.880038022994995,8.35863733291626,13.959399938583374,9.951980590820312,4.40552544593811,4.4469029903411865,4.4469029903411865,22.64392113685608,39.878114342689514,56.47913312911987,54.77738857269287,60.43136978149414,45.874435901641846,45.13979434967041,45.290000200271606,53.39500117301941,52.50500011444092,65.41999959945679,81.76999998092651
42,Oviedo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.483433485031128,4.8292319774627686,3.452184319496155,2.976202964782715,3.724063992500305,3.2799999713897705,3.0799999237060547,3.034999966621399,3.3949999809265137,2.694999933242798
43,El Llano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,Guaymate,4.150331974029541,6.4379472732543945,7.670947551727295,4.602508544921875,4.602508544921875,4.602508544921875,2.4405033588409424,1.7241272926330566,0.0,0.0,0.0,1.7799553871154783,0.0,0.0,4.163865923881531,2.631040096282959,6.693800449371338,5.739999890327454,4.065000057220459,6.179999947547913,8.294999599456787,17.459999561309814
45,Los Hidalgos,4.842902660369873,4.958565950393677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.226466655731201,7.226466655731201,7.226466655731201,7.94303035736084,9.8192697763443,17.747019290924072,21.16545343399048,23.540000438690186,29.955000400543213,28.574999809265137,31.690000534057617,34.69499921798706
46,Maimón,19.436084866523743,27.62738287448883,27.62738287448883,9.551057815551758,9.551057815551758,12.518399596214294,2.8036959171295166,1.2875906229019165,1.2875906229019165,0.0,45.65442657470703,91.11820840835573,91.11820840835573,102.10744524002077,99.86291527748108,98.54455280303956,101.04615473747252,108.11000084877014,94.7800008058548,74.10500025749207,69.84499955177307,92.48499631881714
47,Mella,7.873910773969164,7.343153037276922,16.85970972005059,10.879346827899708,13.376379561424256,8.230054688453674,5.222173690795898,6.602781534194946,4.476071275449266,2.7883996140723135,1.050856705272899,8.599489331245422,21.788275003433228,36.18894338607788,33.49105739593506,23.00740337371826,22.25384032726288,26.360000133514404,31.65999960899353,32.37000036239624,43.78999960422516,53.13499987125397
48,Monción,2.047877311706543,2.119168996810913,10.527898073196411,9.161213159561155,9.161213159561155,8.663678884506226,3.5142346620559692,4.895559072494507,3.4776053428649902,1.1238336563110352,8.19046425819397,6.145819425582886,10.736634969711304,12.70887851715088,14.157844543457031,16.336461067199707,17.940953731536865,18.110000133514404,21.25000011920929,26.12000012397766,30.950000286102295,43.20500040054321
49,Monte Cristi,39.960299372673035,68.58776605129242,71.14538371562958,47.88471615314483,41.411396741867065,58.39244186878204,39.94258213043213,40.34184527397156,33.769689202308655,22.569970846176147,52.788058042526245,106.59813582897186,205.5848823785782,229.25159883499143,226.1682425737381,196.0430647134781,556.0093425722683,528.0499988794327,460.1700050830841,387.4849992990494,435.76500177383423,441.194999575615
50,Neiba,31.638456225395203,96.01500368118286,79.5990663766861,34.48415803909302,55.38035321235657,58.43026101589203,49.58548879623413,78.63161420822144,72.33737254142761,26.01570737361908,74.07395207881927,37.02018713951111,136.3054382801056,177.27650916576383,218.76232075691223,226.1501841545105,270.5588136911392,259.1500036716461,218.6249988079071,227.46500051021576,276.66500210762024,299.3549989461899
51,Sabana Grande De Boyá,23.65817403793335,28.73811173439026,22.11644148826599,8.018498420715332,7.618490219116211,6.4819217920303345,2.6161816120147705,1.3026188611984253,1.6114447116851809,5.504432916641235,3.1912959814071655,32.043739438056946,61.85487604141235,43.49000644683838,37.50896334648132,19.76016855239868,30.32037317752838,61.839999198913574,79.11500120162964,75.69500041007996,90.84500122070312,80.94000124931335
52,Las Yayas De Viajama,0.0,0.0,0.0,1.055505871772766,0.0,0.0,1.036033272743225,0.0,1.4068535566329956,1.4068535566329956,8.489675879478455,8.489675879478455,23.605177220643736,24.17332847071629,20.886981016981835,21.598907058846716,15.797161049001357,13.375725739609962,17.27756880685395,24.668136984694236,28.994039577596325,27.593646952685187
53,Licey Al Medio,22.646905064582825,25.24701082706451,40.86828851699829,2.634862780570984,15.433226108551024,20.20253574848175,13.87712299823761,11.980456471443176,14.822396636009216,6.963718295097351,23.13632595539093,27.82505488395691,84.76957909079158,100.42845496944352,101.83461114472034,93.63785153744269,109.63432759864658,127.69646900775386,142.562253334943,144.6748088387882,159.10892110712388,178.61000156402588
54,Las Guáranas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,Las Salinas,16.8696356717278,0.0,6.382988810539246,7.583027243614197,7.583027243614197,3.8530513048172,0.0,0.0,0.0,0.0,0.0,0.0,28.607999672609218,35.57909678244123,30.761960433511177,28.175768478711447,19.72112500667572,26.489999890327457,26.97499978542328,41.17597944175496,53.03694152458041,55.23282304932089
56,Bajos de Haina,759.7717254610625,867.9820577331618,669.1064244045932,363.062544779684,545.4962443557439,852.6588115570592,618.3271566493839,485.8287955606684,266.83329399613774,432.6957924179002,380.5720678123773,743.2397421481562,1070.938741487615,1145.9350087278028,1168.498749069139,1231.9311768400903,1565.8095423642326,1605.356850008871,1881.3360315229377,1915.0659076653271,1872.739655554528,2038.375753834668
