id,shapeName,egdp2000,egdp2001,egdp2002,egdp2003,egdp2004,egdp2005,egdp2006,egdp2007,egdp2008,egdp2009,egdp2010,egdp2011,egdp2012,egdp2013,egdp2014,egdp2015,egdp2016
64,Padre Las Casas,119.71049455655556,121.14681111521575,125.79698126298544,132.58601423537033,133.7567853830024,141.9730136122189,152.0199386184706,160.56349777590995,163.98092779447052,165.38193101111574,174.86525379045338,180.08674715424291,183.36553230314877,189.2937898286417,198.40235749716857,207.5163618246714,216.68046038548152
65,Paraíso,29.02167244985992,29.58819075291063,31.133111524289728,32.61718844058467,32.90097793025129,34.92197407133439,37.39327778220176,39.49478938895113,40.33539568676668,40.58847977577471,42.83322626656177,43.723278055471525,44.51118771129964,45.95024666318706,48.78525946093541,51.02630668013703,53.279671459221376
66,Pedro Brand,1013.8429793797288,1039.0167597667255,1096.6800810238894,1106.868762719865,1119.4605787550704,1188.2479412039702,1274.1548914781972,1369.1867262009312,1408.19655077586,1417.331865780377,1503.9591371449774,1546.7688375567684,1660.5226232241182,1714.3834887253302,1854.1972996026864,1939.512374774264,2026.5673674002585
67,Peralta,25.97337222455763,26.28500737910177,27.294282873705328,28.82270809470438,29.07348326602402,30.85936935514796,33.043177176515265,34.90021212977522,35.643027451985034,35.8666693898977,37.85027572717152,38.66123479230731,39.35792476295255,40.63037723746955,42.73490222622365,44.69801461194076,46.671917043830845
68,Postrer Río,23.600984479223992,23.884154966298265,24.80093829684397,25.443443645098625,25.664817207993252,27.241320447068592,29.169091903403693,30.808402390690407,31.464127799517968,31.661549496300083,33.412591778706094,34.10688747062403,34.72150651888521,35.84406230052314,37.606259713920906,39.33377758545034,43.45949597008088
69,Pueblo Viejo,48.11158607905987,49.40645698221291,54.71046789580702,57.87921293225943,58.38279769373875,61.969056348940896,66.3543853483948,70.0835184209487,71.57517343514104,72.02427057319996,76.00757486083928,77.58697171070995,78.98511650690844,81.5427248746741,82.8436045440973,87.50059752043558,91.36469751947062
70,Sabana Grande de Palenque,57.54145109770345,58.23184934036405,60.58850010797089,63.158098325542376,63.7352469738792,76.64430626817779,85.46675997411504,90.41097434244904,92.61041594603483,93.19149777538637,98.51735067975288,100.56448900489248,102.3766978953399,105.68656627103395,113.69434613947772,120.9616926913168,126.59948717145356
71,San Juan,934.4690077743116,950.387260954812,993.5883078019413,1001.9749683074508,1010.7738773438856,1073.0289745454693,1149.3485849281155,1214.619868733076,1240.9864568719097,1254.5837012707016,1383.3319697438496,1473.126084353585,1501.3649775211131,1550.6971126121637,1606.532880309751,1684.6775203838067,1761.6009824395182
72,San Pedro De Macorís,1419.5798587997756,1449.4290261301337,1514.9301877973126,1513.4625962032997,1526.798667285372,1621.600310696925,1738.8286182852346,1843.7460759596495,1890.0312489285193,1902.298895167954,2007.868576761905,2052.7160763862084,2117.300028470918,2189.219303245287,2284.7126147207086,2390.3000499737027,2496.444293806834
73,San Rafael Del Yuma,330.23075852639533,335.96199249005787,351.6960035290789,359.8883926157274,364.8219844579696,388.99611883093326,417.47635414091974,443.4796628037504,462.2596259132904,465.18989878366983,492.6642129251186,532.3509069076355,545.8125010938037,563.5888714324026,582.5438783271641,611.5765796569049,639.7523724270802
74,Santo Domingo De Guzmán,3294.6264506770117,3334.736787526748,3462.739301397286,3456.920491940368,3489.0274198793904,3703.7463016884008,3965.849213349585,4188.730860242656,4277.883723359949,4312.26961668426,4550.762898583505,4645.3253286174695,4729.069725784601,4881.969512191474,5010.488131339876,5242.114445181453,5474.291747702803
