id,year,shapeName,year,inv,ob_f_,tec_f_,adm_f_,ob_m_,tec_m_,adm_m_,ent,ele,com,inf,wat,tss,buiilt,ocu,sal_op,sal_tec,pop,temp,agr,urb,ntl,egdp,medical_checks_,emergencies_,deaths_,births_,suicides_,homicides_,car_theft_,drop_m,scho_count,class,stu
8.0,2001,BarahonaBarahona,3999.0,15789255.0,1031.0,59.0,25.0,787.0,164.0,26.0,3.0,321000.0,0.0,38400.0,53400.0,330000.0,498249.0,498249.0,369.105,633.335,186913.9304,302.6943658,60.626522547590966,584.8270887052311,0.0990624692014415,1054.6746488532017,0.0,0.0,0.0,"4,775",0.0,0.0,0,0.0,0.0,0.0,0.0
9.0,2001,La RomanaLa Romana,3956.0,54449345.0,8628.0,629.0,201.0,4525.0,981.0,238.0,25.0,58371304.31,0.0,3880333.65,2009896.15,37219406.56,1390989.0,1260132.0,717.2750000000001,1917.07,186431.7599,303.8821236,148.0256750751944,915.685601442468,0.4738194197819296,2396.553424983983,0.0,0.0,0.0,"5,462",0.0,0.0,0,0.0,0.0,0.0,0.0
10.0,2001,MonseÃ±or NouelMonseÃ±or NouelMonseÃ±or Nouel,5999.0,6199952.0,1539.0,23.0,24.0,1137.0,75.0,20.0,7.0,3240635.45,0.0,835232.49,28432.0,8682549.77,278577.0,278577.0,222.33333333333337,698.6666666666666,173758.26,299.801407,23.095059394836422,288.6679993867874,0.108644704863499,1446.736991221414,0.0,0.0,0.0,"3,840",0.0,0.0,0,0.0,0.0,0.0,0.0
11.0,2001,Monte Cristi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121971.38,304.9284254,19.18566513061523,84.71295392513275,0.0163016360513373,601.8141805305493,0.0,0.0,0.0,"1,817",0.0,0.0,0,0.0,0.0,0.0,0.0
12.0,2001,Pedernales,1991.0,182000.0,59.0,0.0,2.0,7.0,0.0,1.0,1.0,24000.0,0.0,0.0,0.0,108.0,30401.0,30401.0,575.0,0.0,19417.44001,302.2835366,11.845194767503177,33.7059545507618,0.0053634499366978,374.3301868176635,0.0,0.0,0.0,314,0.0,0.0,0,0.0,0.0,0.0,0.0
13.0,2001,Peravia,1986.0,12655436.88,2723.0,82.0,28.0,1038.0,98.0,101.0,11.0,3153149.06,0.0,582717.94,320910.0,9424323.58,419156.0,307882.0,724.96,1579.92,195767.6802,303.7283246,56.95071530342102,413.7581610207464,0.1621963321891756,1269.7621452911812,0.0,0.0,0.0,"3,916",0.0,0.0,0,0.0,0.0,0.0,0.0
14.0,2001,Puerto PlataPuerto Plata,4002.0,7702847.0,1818.0,163.0,58.0,1190.0,175.0,47.0,11.0,6382882.63,0.0,631521.55,129193.0,6419805.95,407889.0,393169.0,308.5,640.275,280078.1596,301.8925788,139.34198859111936,826.0448483738245,0.199912133120228,1783.861554193643,0.0,0.0,0.0,"5,824",0.0,0.0,0,0.0,0.0,0.0,0.0
15.0,2001,San JosÃ© de Ocoa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39443.99001,298.6204716,6.820518732070923,25.793107509613037,0.0111623783563414,304.7086125621608,0.0,0.0,0.0,"1,274",0.0,0.0,0,0.0,0.0,0.0,0.0
16.0,2001,San Juan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296944.19,301.6374061,45.98716938495636,256.8106464147568,0.0214271620371835,1590.5926481215963,0.0,0.0,0.0,"6,164",0.0,0.0,0,0.0,0.0,0.0,0.0
17.0,2001,Santiago RodrÃ­guez,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65738.93002,301.4400968,6.156807899475098,19.178637862205505,0.0061055782627403,332.642904268176,0.0,0.0,0.0,969,0.0,0.0,0,0.0,0.0,0.0,0.0
18.0,2001,Distrito Nacional,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1264898.968,304.7029265,40.95420363977844,9546.287533101848,25.195435039348467,3306.6932932835,0.0,0.0,0.0,"64,651",0.0,0.0,0,0.0,0.0,0.0,0.0
19.0,2001,El Seibo,2000.0,1100000.0,237.0,0.0,8.0,7.0,9.0,4.0,1.0,0.0,0.0,79024.0,60000.0,790246.0,32375.0,32375.0,610.0,1600.0,126657.62,301.4319128,18.93249475955963,148.16760981082916,0.0232112318813068,640.6086626405809,0.0,0.0,0.0,"1,502",0.0,0.0,0,0.0,0.0,0.0,0.0
20.0,2001,Espaillat,1989.0,22788310.31,2495.0,117.0,52.0,2394.0,241.0,44.0,12.0,11848330.33,0.0,1540252.7,28169.0,13219724.88,493156.0,493156.0,744.25,1369.99,251135.4097,301.4020141,3.675292418049831,150.2664725780487,0.0942868237143969,1285.741513176759,0.0,0.0,0.0,"2,444",0.0,0.0,0,0.0,0.0,0.0,0.0
21.0,2001,Hermanas Mirabal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107576.9699,301.423428,1.094085693359375,18.6529381275177,0.0298994320131542,390.82616343533306,0.0,0.0,0.0,"2,128",0.0,0.0,0,0.0,0.0,0.0,0.0
22.0,2001,Independencia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45855.35001,304.2275942,14.022770047187803,24.777116208917953,0.0099747196114454,446.5233904840898,0.0,0.0,0.0,916,0.0,0.0,0,0.0,0.0,0.0,0.0
23.0,2001,Baoruco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118786.32,306.3897499,33.18421721458435,87.21091302890403,0.0221098929692201,585.7448367485231,0.0,0.0,0.0,"2,163",0.0,0.0,0,0.0,0.0,0.0,0.0
