index_left,code,name,latitude,longitude,start,close,type,sez_id,origin ,inv2000,inv2001,inv2002,inv2003,inv2004,inv2005,inv2006,inv2007,inv2008,inv2009,inv2010,inv2011,inv2012,inv2013,inv2014,inv2015,inv2016,ob_f_2000,tec_f_2000,adm_f_2000,ob_f_2001,tec_f_2001,adm_f_2001,ob_f_2002,tec_f_2002,adm_f_2002,ob_f_2003,tec_f_2003,adm_f_2003,ob_f_2004,tec_f_2004,adm_f_2004,ob_f_2005,tec_f_2005,adm_f_2005,ob_f_2006,tec_f_2006,adm_f_2006,ob_f_2007,tec_f_2007,adm_f_2007,ob_f_2008,tec_f_2008,adm_f_2008,ob_f_2009,tec_f_2009,adm_f_2009,ob_f_2010,tec_f_2010,adm_f_2010,ob_f_2011,tec_f_2011,adm_f_2011,ob_f_2012,tec_f_2012,adm_f_2012,ob_f_2014,tec_f_2014,adm_f_2014,ob_f_2015,tec_f_2015,adm_f_2015,ob_f_2016,tec_f_2016,adm_f_2016,ob_m_2000,tec_m_2000,adm_m_2000,ob_m_2001,tec_m_2001,adm_m_2001,ob_m_2002,tec_m_2002,adm_m_2002,ob_m_2003,tec_m_2003,adm_m_2003,ob_m_2004,tec_m_2004,adm_m_2004,ob_m_2005,tec_m_2005,adm_m_2005,ob_m_2006,tec_m_2006,adm_m_2006,ob_m_2007,tec_m_2007,adm_m_2007,ob_m_2008,tec_m_2008,adm_m_2008,ob_m_2009,tec_m_2009,adm_m_2009,ob_m_2010,tec_m_2010,adm_m_2010,ob_m_2011,tec_m_2011,adm_m_2011,ob_m_2012,tec_m_2012,adm_m_2012,ob_m_2014,tec_m_2014,adm_m_2014,ob_m_2015,tec_m_2015,adm_m_2015,ob_m_2016,tec_m_2016,adm_m_2016,ent2000,ent2001,ent2002,ent2003,ent2004,ent2005,ent2006,ent2007,ent2008,ent2009,ent2010,ent2011,ent2012,ent2013,ent2014,ent2015,ent2016,ele2000,ele2001,ele2002,ele2003,ele2004,ele2005,ele2006,ele2007,ele2008,ele2009,ele2010,ele2011,ele2012,ele2013,ele2014,ele2015,ele2016,com2000,com2001,com2002,com2003,com2004,com2005,com2006,com2007,com2008,com2009,com2010,com2011,com2012,com2013,com2014,com2015,com2016,inf2000,inf2001,inf2002,inf2003,inf2004,inf2005,inf2006,inf2007,inf2008,inf2009,inf2010,inf2011,inf2012,inf2013,inf2014,inf2015,inf2016,wat2000,wat2001,wat2002,wat2003,wat2004,wat2005,wat2006,wat2007,wat2008,wat2009,wat2010,wat2011,wat2012,wat2013,wat2014,wat2015,wat2016,tss2000,tss2001,tss2002,tss2003,tss2004,tss2005,tss2006,tss2007,tss2008,tss2009,tss2010,tss2011,tss2012,tss2013,tss2014,tss2015,tss2016,buiilt2000,buiilt2001,buiilt2002,buiilt2003,buiilt2004,buiilt2005,buiilt2006,buiilt2007,buiilt2008,buiilt2009,buiilt2010,buiilt2011,buiilt2012,buiilt2013,buiilt2014,buiilt2015,buiilt2016,ocu2000,ocu2001,ocu2002,ocu2003,ocu2004,ocu2005,ocu2006,ocu2007,ocu2008,ocu2009,ocu2010,ocu2011,ocu2012,ocu2013,ocu2014,ocu2015,ocu2016,sal_op2000,sal_op2001,sal_op2002,sal_op2003,sal_op2004,sal_op2005,sal_op2006,sal_op2007,sal_op2008,sal_op2009,sal_op2010,sal_op2011,sal_op2012,sal_op2013,sal_op2014,sal_op2015,sal_op2016,sal_tec2000,sal_tec2001,sal_tec2002,sal_tec2003,sal_tec2004,sal_tec2005,sal_tec2006,sal_tec2007,sal_tec2008,sal_tec2009,sal_tec2010,sal_tec2011,sal_tec2012,sal_tec2013,sal_tec2014,sal_tec2015,sal_tec2016,id,shapeName,COORD_X,COORD_Y
1403.0,DOM-CIPDOM-JANDOM-HIPDOM-LEODOM-YAQDOM-JOBDOM-S12DOM-EMIDOM-CTQDOM-SAGDOM-LIMDOM-SLIDOM-ELVDOM-PALDOM-TAMDOM-FLODOM-GURDOM-RIEDOM-QUIDOM-INEDOM-CDFDOM-PISDOM-PAMDOM-NORDOM-KGCDOM-CADDOM-NAV,Caribbean Industrial Park Ecopark Industrial Free Zone La Herradura Industrial Park  Parque Industrial Eduardo Leon Jimenes Parque Industrial y de Servicios YaqueZona Franca Jobo IndustrialSantiago Zona Franca Industrial Emimar Parque Industrial CTQ Zona Franca Ind. SAGEl Limonal Parque Tecnologico de Santiago Parque Industrial Elva MariaLa Palma Tamboril La Flor Dominicana Gurabo Los RielesQuisqueya Parque Industrial INETAB Parque Industrial CDFSantiago-Navarrete (PISANO) Palmarejo Zona Franca Industrial del NorteParque Ind. KG Compania ComercialLos Candelones Navarrete ,525.97288951,-1908.78752544,54172.0,0.0,privateprivateprivateprivateprivateprivatemixprivateprivateprivateprivateprivateprivateprivateprivateprivateprivateprivatepublicprivateprivateprivateprivateprivateprivateprivateprivate,51.370370370370374,27.0,315725681.6,345294347.77,364883618.41,369451402.31,510577315.59,629246222.99,875997487.4499999,776733584.67,573015052.91,567462913.8399999,569051897.57,545850454.1,569046563.42,687889722.47,733601175.7,877246646.4,1004293302.36,25544.0,1941.0,982.0,22353.0,1963.0,932.0,23211.0,1589.0,1184.0,23082.0,1756.0,1627.0,26251.0,1819.0,1473.0,20515.0,2209.0,1215.0,18141.0,2081.0,1028.0,14809.0,1463.0,1052.0,13077.0,1482.0,881.0,10652.0,1121.0,686.0,10188.0,976.0,710.0,12556.0,868.0,866.0,14553.0,1142.0,935.0,18170.0,1477.0,1237.0,20071.0,1346.0,1573.0,19408.0,1752.0,1568.0,26264.0,3330.0,1258.0,22580.0,3468.0,1216.0,25644.0,3573.0,1572.0,24339.0,3572.0,1723.0,28299.0,3387.0,1442.0,22723.0,3587.0,1398.0,18824.0,3391.0,1167.0,13852.0,2982.0,1166.0,12104.0,2891.0,992.0,11179.0,2255.0,899.0,11138.0,2117.0,949.0,12644.0,2295.0,968.0,14356.0,3104.0,1040.0,18622.0,3912.0,1436.0,18952.0,3877.0,1700.0,19196.0,4653.0,1601.0,127.0,139.0,150.0,156.0,166.0,163.0,159.0,155.0,155.0,147.0,149.0,161.0,165.0,173.0,188.0,197.0,206.0,132735371.17,142073180.75,149831217.71,300082973.28,535709978.38,520514840.69,543846765.6400001,409192662.69,350467243.85,303905097.76,310116088.82,435055587.11,571913740.6700001,609900941.48,802878348.79,783495478.04,925555.19,0.0,0.0,0.0,41606242.05,70714395.14,67649780.11,70478451.3,68508993.38,60829686.24,62689775.58,59179786.06,91470811.39,100616759.5,61188425.89,77092251.39,88373138.41,94357.38,15662854.47,18171183.049999997,21846632.48,24338309.43,46686128.49,37511117.6,35909036.89,34816285.55,27707895.84,24631930.73,68438373.84,29690620.090000004,34802131.06,45584578.35,56029813.24999999,62432795.92,68081.89,15788098.53,15858439.209999999,21262026.779999997,38733311.169999994,33345884.169999998,49598867.43,56583499.9,35555492.37,33129204.77,32603990.14,24848818.220000003,41099199.75,42407745.11,53519201.050000004,69235184.08,76216824.9,77454.41,114389475.0,93024729.72,109126260.03000002,123256500.95000002,109920914.7,130908299.59000002,100101055.14000002,318565556.82,801647977.22,613645155.1700001,626384288.33,745299245.62,813494245.34,1039132478.4599999,1160814967.24,1668197649.18,1374479.2,6143797.0,6390368.3100000005,6600738.88,6777864.0,6945974.9799999995,7127806.0600000005,7474182.34,7534122.2,7649416.640000001,7607205.55,7868855.44,7986170.11,8147778.8,9149427.120000001,9297495.83,9917207.22,11323706.51,5595246.0,6040309.3100000005,6386531.21,6564126.0,6814342.9799999995,6589726.16,6694989.4,5809707.0,6106247.74,5813821.1899999995,5975586.89,6587643.2,6848242.91,8735056.629999999,8976430.67,9564173.74,10970193.49,267.62148148148145,295.77814814814815,312.5003703703704,402.53222222222223,503.5537037037037,586.7274074074074,651.6033333333334,614.2111111111111,697.2888888888889,754.0877777777778,798.2248148148147,869.9037037037037,977.2018518518519,1243.0285185185185,1471.7837037037038,1861.8155555555554,2113.6081481481483,547.2777777777778,582.2244444444444,646.2166666666666,769.7848148148149,1112.2755555555555,1132.1251851851853,1454.904814814815,1298.7866666666666,1486.718888888889,1414.6166666666668,1580.7955555555554,1736.7403703703703,1831.5125925925925,2243.057407407407,2870.54037037037,3640.3074074074075,4265.67,0.0,SantiagoSantiagoSantiagoSantiagoSantiagoSantiagoSantiagoSantiagoSantiagoSantiagoSantiagoSantiagoSantiagoSantiagoSantiagoSantiagoSantiagoSantiagoSantiagoSantiagoSantiagoSantiagoSantiagoSantiagoSantiagoSantiagoSantiago,-1914.3064626593255,521.9065975938184
45.0,DOM-FRADOM-CON,San Francisco de Macoris Conacado Industrial Park ,38.59910975,-140.56374986,4003.0,0.0,publicprivate,23.0,2.0,5331860.0,5737738.0,5276529.0,5152726.27,5617302.37,2347939.3,1990981.67,645107.69,596096.89,999000.0,131939.96,1053438.3,588095.0,18422061.16,18544510.7,17328060.299999997,18024474.61,514.0,24.0,11.0,395.0,22.0,20.0,641.0,4.0,19.0,512.0,2.0,18.0,596.0,9.0,20.0,317.0,6.0,14.0,296.0,14.0,15.0,264.0,5.0,16.0,41.0,5.0,7.0,43.0,5.0,1.0,50.0,5.0,1.0,63.0,5.0,2.0,60.0,5.0,2.0,67.0,10.0,6.0,70.0,14.0,53.0,78.0,24.0,81.0,398.0,27.0,10.0,357.0,35.0,13.0,519.0,67.0,6.0,480.0,32.0,6.0,408.0,41.0,5.0,301.0,47.0,5.0,284.0,37.0,5.0,222.0,31.0,1.0,29.0,19.0,1.0,18.0,17.0,1.0,19.0,18.0,1.0,23.0,21.0,2.0,27.0,23.0,4.0,149.0,46.0,10.0,88.0,43.0,70.0,161.0,64.0,56.0,5.0,6.0,5.0,5.0,5.0,4.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,1271259.0,1262821.0,1171659.02,3107986.38,4597762.1,3857469.33,4265731.7,3714134.71,682100.99,724743.81,694055.57,1072866.99,1087059.64,7416478.58,5712695.94,8765173.78,8731.05,0.0,0.0,0.0,504653.03,802987.27,1069807.25,790240.25,394075.88,101375.12,100809.59,100414.48,119289.24,149412.62,2890719.28,1457503.03,2444582.42,2771.14,133094.38,169572.0,139932.25,134164.82,872913.0,341433.69,352767.02,280707.02,38193.93,52802.0,60331.0,73794.0,85744.26,500461.0,600808.2,671853.87,541.5600000000001,155744.0,144790.0,183425.0,183970.0,199660.0,189315.4,406065.77,131864.66,26718.0,26718.0,26718.0,26718.0,29936.0,26718.0,27803.33,434817.16,439.04,1937598.0,2471334.0,1855853.22,2494719.22,1513103.0,1704888.96,1538836.81,4880664.06,3319852.88,1211011.08,1611791.29,1985346.79,1945604.44,11656997.39,12838872.870000001,35908875.79,12088.0,152007.0,180935.0,180935.0,180935.0,147515.0,164584.0,164584.0,164584.0,164584.0,164584.0,164584.0,164584.0,164584.0,198324.95,207134.35,207134.35,205978.44,107925.0,180935.0,164935.0,149470.0,147515.0,164584.0,98694.0,82897.0,82897.0,16584.0,48989.0,81654.0,64746.58,103482.58,103482.58,107466.94,110580.61,273.59,382.46,366.8,402.9,453.575,567.635,590.23,513.46,539.425,623.5,623.075,623.075,739.615,2263.35,2353.0699999999997,2419.955,2409.995,787.5,2130.0,690.0,732.8,920.0,1462.875,1525.375,1125.0,1125.0,1000.0,1250.0,1250.0,1400.0,4837.5,4445.17,4595.719999999999,4595.74,1.0,DuarteDuarte,-140.1637653108231,38.51801702161185
0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,ElÃ­as PiÃ±a,-71.6107295246733,18.999643096428606
33.0,DOM-HAT,Hato Mayor ,18.76258519,-69.26597733,1990.0,0.0,public,34.0,1.0,2376975.0,2081975.0,1351975.0,1141975.0,1141975.0,1241975.0,1301975.0,600000.0,480000.0,0.0,0.0,350000.0,3501456.0,1141975.0,1201975.0,1401975.0,1237451.0,309.0,8.0,6.0,454.0,1.0,3.0,237.0,3.0,3.0,247.0,3.0,4.0,267.0,6.0,5.0,330.0,5.0,6.0,590.0,4.0,8.0,519.0,15.0,7.0,280.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,2.0,2.0,159.0,6.0,5.0,120.0,12.0,7.0,119.0,11.0,7.0,144.0,22.0,9.0,166.0,17.0,12.0,228.0,12.0,6.0,110.0,14.0,9.0,98.0,14.0,2.0,94.0,14.0,2.0,118.0,17.0,4.0,157.0,6.0,2.0,131.0,32.0,3.0,53.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,1.0,65.0,8.0,0.0,51.0,10.0,2.0,51.0,10.0,2.0,55.0,10.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,191325.4,317265.07,689937.68,1033823.0,1156172.85,11411760.55,1550157.69,1373647.19,0.0,0.0,1205000.0,1488861.54,1362799.0,2015763.11,2316299.2,1820.91,0.0,0.0,0.0,185789.93,168289.0,432544.17,3439481.18,951364.95,287485.56,0.0,0.0,40500.0,92270.16,100173.0,242151.71,242151.71,392.56,0.0,66213.43,134091.69,109119.16,141385.0,192756.89,373877.66,269957.19,296327.15,0.0,0.0,64400.0,64105.0,116052.0,213042.0,213042.0,200.24,0.0,53991.0,84186.0,41257.5,37290.0,372130.0,382275.84,167537.0,26746.2,0.0,0.0,30000.0,44076.0,45932.4,45932.4,45932.4,34.2,0.0,1464406.36,393885.86,680984.38,5143272.0,730462.7,1738237.94,5178699.49,13329847.85,5091840.89,0.0,1308828.94,2074890.22,6140043.1,0.0,0.0,6035.39,82000.0,68033.0,68033.0,51846.0,68034.0,55019.0,55019.0,55019.0,55019.0,0.0,0.0,55019.0,55019.0,711387.96,88375.65,88375.65,61688.68,66097.0,54436.0,39581.0,39500.0,55019.0,55019.0,55019.0,55019.0,27510.0,0.0,0.0,55019.0,39581.4,711387.96,79397.6,79397.6,61688.68,587.33,700.0,822.0,750.0,821.4,1039.44,1122.0,1131.5,1144.0,0.0,0.0,1063.0,1500.0,1665.0,1666.0,1666.0,1916.0,1700.0,3250.0,1395.0,2000.0,2100.0,2500.0,3500.0,3500.0,3500.0,0.0,0.0,2800.0,3300.0,3800.0,5000.0,5000.0,5000.0,3.0,Hato Mayor,-69.3699778981292,18.86425925581934
91.0,DOM-VEG,La Vega ,19.24673204,-70.55649026,1987.0,0.0,public,91.0,1.0,45018217.52,35333650.95,33358579.75,28916103.0,25048742.11,36825806.62,67878688.21,58628083.13,29048057.92,31272807.25,41049789.56,40072679.2,41397804.18,43884802.95,44213754.4,49863556.7,48503969.15,5597.0,277.0,156.0,4217.0,248.0,195.0,4557.0,187.0,153.0,4343.0,281.0,141.0,4393.0,241.0,157.0,2908.0,136.0,103.0,2978.0,140.0,110.0,2044.0,78.0,80.0,2027.0,64.0,71.0,1588.0,61.0,51.0,2427.0,82.0,60.0,2504.0,90.0,60.0,2404.0,122.0,51.0,2992.0,158.0,102.0,3053.0,125.0,70.0,2654.0,116.0,58.0,6720.0,526.0,204.0,4970.0,451.0,243.0,5415.0,542.0,140.0,5182.0,587.0,136.0,4700.0,607.0,154.0,3224.0,349.0,139.0,3032.0,383.0,140.0,2100.0,242.0,72.0,2027.0,266.0,111.0,1616.0,239.0,62.0,2528.0,332.0,58.0,2245.0,390.0,64.0,2200.0,449.0,59.0,2982.0,468.0,131.0,2901.0,453.0,77.0,2508.0,442.0,90.0,30.0,28.0,32.0,32.0,30.0,21.0,27.0,24.0,22.0,19.0,23.0,21.0,19.0,18.0,16.0,17.0,17.0,19505860.5,18458617.35,25404777.15,36287644.7,62456738.43,42998044.02,55704977.32,37044662.79,30021879.85,22856282.57,35713830.0,50243306.14,57437671.39,67115276.52,129657135.5,61770972.74,50380.11,0.0,0.0,0.0,6395237.19,8066854.47,6693525.45,9667117.76,6660364.34,5135740.31,2792625.3,3636941.93,4709304.3,4885253.45,4497035.91,4984907.91,5568246.32,6435.25,2669151.67,10642320.08,3302158.89,2877482.27,3806124.69,3271956.75,3962920.62,2169976.68,1872791.36,1099318.98,1724458.5,2388481.0,2583834.45,3403121.05,11961332.15,4513150.0,4535.28,1031627.0,813431.79,528176.65,1383746.7,1579188.62,633163.5,1276016.28,882786.0,770575.63,413403.0,740548.49,1073158.17,895640.7,1050411.41,1886356.32,1793569.0,2539.47,18751875.0,87093851.53,24636162.19,33048282.13,16118619.59,13783180.84,16521788.65,23892615.3,42926959.0,15508283.6,46127044.08,58945323.97,58689408.68,86171875.77,102344837.0,107008260.7,109065.73,1283873.0,1116683.0,1116683.0,1116683.0,1228505.0,1208176.0,1208176.0,1208176.0,1208176.0,1208176.0,1208176.0,1173226.0,1173226.0,1122197.2,1122197.2,1122197.0,1261076.26,1283873.0,1116683.0,1116683.0,1116683.0,1228505.0,1208176.0,1208176.0,1093112.0,1093112.0,1048074.0,1021199.0,1142783.0,920888.74,994814.98,1067969.53,1122197.0,1157306.67,716.77,720.88,779.86,846.96,1024.4,1170.43,1233.65,1281.53,1358.65,1329.78,1466.29,1584.76,1727.62,1894.85,1942.0,2176.73,2221.09,1608.1,1740.93,1657.9,1769.4,2185.83,2490.48,2891.53,3836.31,2984.12,3021.27,3190.84,3356.29,3686.81,3737.21,4189.4,4754.71,4671.84,4.0,La Vega,-70.63115679515816,19.053889630369557
18.0,DOM-COT,Cotui,19.03592402,-70.15049018,1990.0,2009.0,public,18.0,1.0,848212.12,647057.0,707666.0,674500.0,991500.0,1270000.0,350200.0,332690.0,350200.0,350200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,7.0,8.0,176.0,6.0,6.0,171.0,16.0,6.0,175.0,17.0,4.0,203.0,13.0,4.0,166.0,12.0,5.0,164.0,8.0,2.0,144.0,8.0,2.0,130.0,6.0,3.0,116.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,15.0,8.0,154.0,22.0,5.0,184.0,26.0,10.0,188.0,27.0,4.0,204.0,32.0,5.0,191.0,25.0,5.0,155.0,16.0,2.0,134.0,16.0,2.0,91.0,14.0,2.0,85.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129982.91,251000.0,347500.0,566000.0,1468666.0,739950.0,934400.0,1344448.8,1048400.0,872600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118884.87,375912.0,175973.0,203065.0,203065.0,187501.0,143447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15626.01,25668.49,102016.41,19675.96,23802.0,42693.36,55857.0,59092.16,91114.84,95049.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5800.0,14353.0,34844.0,52604.0,36132.0,35859.0,43800.0,55920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393397.8,561580.54,709817.98,385548.0,1235538.0,636303.0,568595.95,1858074.08,2618099.29,1585289.23,809798.75,0.0,0.0,0.0,0.0,0.0,0.0,65142.0,56564.14,56564.0,56564.0,56608.0,82965.0,82965.0,82965.0,82965.0,82965.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65142.0,43940.0,43941.0,43941.0,56608.0,33186.0,60430.0,49779.0,49779.0,71272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.33,601.33,625.0,875.0,949.0,1324.66,1027.0,1100.0,1130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1141.33,1565.33,1200.0,1600.0,3233.33,2328.33,2500.0,3000.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,SÃ¡nchez RamÃ­rez,-70.13832495470038,19.018593202564283
0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,SamanÃ¡,-69.4834634771695,19.226248938848098
120.0,DOM-ZOFDOM-ESP,Zofinma (Mao)Esperanza ,39.14776908,-142.07064033,3981.0,2006.0,privatepublic,60.5,2.0,25588100.0,18942631.0,13571699.35,13415066.37,17104059.369999997,17068862.259999998,15677216.15,26105748.75,28691078.0,25574506.0,28160673.0,22456491.7,21562882.0,13765140.0,22563480.0,21882449.0,19795843.72,2359.0,105.0,172.0,2508.0,73.0,173.0,2434.0,102.0,138.0,2584.0,124.0,181.0,2610.0,175.0,105.0,2324.0,149.0,104.0,2200.0,106.0,114.0,1260.0,194.0,47.0,1134.0,78.0,52.0,1177.0,66.0,83.0,1457.0,102.0,87.0,824.0,61.0,46.0,579.0,64.0,54.0,727.0,90.0,49.0,993.0,88.0,54.0,1055.0,92.0,52.0,4520.0,181.0,330.0,3995.0,143.0,310.0,3390.0,286.0,275.0,4055.0,301.0,361.0,3768.0,474.0,161.0,2761.0,229.0,161.0,2780.0,179.0,249.0,2398.0,296.0,68.0,1561.0,226.0,63.0,1780.0,217.0,118.0,1766.0,140.0,109.0,1087.0,92.0,83.0,1008.0,125.0,160.0,1662.0,188.0,138.0,1770.0,192.0,140.0,1757.0,222.0,112.0,11.0,10.0,10.0,11.0,11.0,10.0,7.0,6.0,6.0,8.0,8.0,6.0,4.0,5.0,6.0,6.0,6.0,10320123.02,23656495.09,11803978.96,22973698.19,42828423.28,30802375.889999997,3207541.31,32366169.94,27035862.11,24216673.43,29460537.51,22457580.01,14917069.85,7783729.34,12163312.0,28329627.02,28788.4,0.0,0.0,0.0,2540946.7199999997,2691950.78,3626538.1999999997,621725.06,2138450.21,2089375.6,1518836.68,1609078.23,2061739.49,2096991.52,597288.45,1150624.84,4242648.8,5126.37,1403431.0,1777138.77,1844471.18,2751134.81,3908810.8800000004,4294486.32,430982.67,3934617.92,2189339.07,2354881.0,3674774.0,2454459.5,2067027.0,829491.3,1421702.34,2938003.2,4187.29,242884.0,268157.0,609361.59,1683170.19,1539375.85,1258324.09,98196.0,1555832.35,1321031.1,1527619.28,1296558.94,1346949.2,1070635.68,259071.2,316144.6,1690076.12,2006.3,8574906.04,14639855.7,10261779.74,16397763.88,13510886.77,11678025.629999999,1327060.45,47197889.84,55337825.15,56081496.45,78520783.23,54124216.8,44572745.02,36741950.52,53087174.97,68525580.21,91748.26,717713.0,717713.0,350487.0,351705.0,426483.88,569487.34,524506.5700000001,528342.42,545494.34,545494.34,545494.34,545494.34,545494.34,545494.34,545494.34,548530.94,548530.94,717713.0,717713.0,350487.0,335705.0,410983.88,469114.83,464321.91,415988.28,507133.0,367372.34,454746.12,299993.51,373076.21,466714.26,545494.34,548530.94,548530.94,779.925,799.5,789.655,946.855,1200.78,1413.25,1311.88,742.77,868.585,934.515,958.625,808.335,950.0,1062.74,1125.815,1175.745,1151.495,1915.0,2185.5,2195.4,1967.5,2324.04,3650.0,3735.125,1650.0,1775.0,1926.645,1720.815,1656.25,1850.0,2218.75,2442.855,2612.69,2510.66,7.0,ValverdeValverde,-142.0832955634804,39.17132364457721
