shapeName,id,year,total_sol
Peravia,13,1996,1.3652891540743226
Puerto Plata,14,1996,0.7946359548889032
San José de Ocoa,15,1996,0.2799714757992809
San Juan,16,1996,0.3663850295336954
Santiago Rodríguez,17,1996,0.22927634288965637
Distrito Nacional,18,1996,35.10694608958728
El Seibo,19,1996,0.251362376508855
Espaillat,20,1996,1.234620816550429
Hermanas Mirabal,21,1996,0.7263870221542492
Independencia,22,1996,0.2036199267923255
Baoruco,23,1996,0.34022704556938876
Azua,24,1996,0.3493136703906869
Dajabón,25,1996,0.2549010240081621
La Altagracia,26,1996,0.9878584598594147
María Trinidad Sánchez,27,1996,0.38269182008465225
Santo Domingo,28,1996,8.53832951714083
Monte Plata,29,1996,0.2566604545476711
San Cristóbal,30,1996,2.272458530339839
San Pedro de Macorís,31,1996,1.6838162260635459
Santiago,0,1997,2.6503278959497774
Duarte,1,1997,0.8803063420646962
Elías Piña,2,1997,0.1910860100346171
Hato Mayor,3,1997,0.5028031442598342
La Vega,4,1997,1.2054905222344507
Sánchez Ramírez,5,1997,0.622054639094596
Samaná,6,1997,0.3326687005066493
Valverde,7,1997,0.9805043133287998
Barahona,8,1997,0.5574126062499597
La Romana,9,1997,3.312446594860987
Monseñor Nouel,10,1997,1.2274864287875829
Monte Cristi,11,1997,0.269667562845808
Pedernales,12,1997,0.17080809261232796
Peravia,13,1997,1.4950753716782725
Puerto Plata,14,1997,0.8850789446902025
San José de Ocoa,15,1997,0.2980443031948182
San Juan,16,1997,0.3954988628664276
Santiago Rodríguez,17,1997,0.24299499560270343
Distrito Nacional,18,1997,36.9719456351999
El Seibo,19,1997,0.26829954233346504
Espaillat,20,1997,1.3364945422819252
Hermanas Mirabal,21,1997,0.7709597257972461
Independencia,22,1997,0.2148516912830756
Baoruco,23,1997,0.36122647315882217
Azua,24,1997,0.36868704100852984
Dajabón,25,1997,0.26821841237614513
La Altagracia,26,1997,1.0876339381336244
María Trinidad Sánchez,27,1997,0.40409951255520216
Santo Domingo,28,1997,9.036287772351628
Monte Plata,29,1997,0.27070593210855126
San Cristóbal,30,1997,2.45543716084244
San Pedro de Macorís,31,1997,1.8300105164768767
Santiago,0,1998,2.794996079342648
Duarte,1,1998,0.926585560051544
Elías Piña,2,1998,0.19955480717560062
Hato Mayor,3,1998,0.5293752009541912
La Vega,4,1998,1.272683861104816
Sánchez Ramírez,5,1998,0.6518698182979297
Samaná,6,1998,0.36072566179300325
Valverde,7,1998,1.03510781012361
Barahona,8,1998,0.5833854971239865
La Romana,9,1998,3.4684629855914864
Monseñor Nouel,10,1998,1.2873863754253938
Monte Cristi,11,1998,0.28605019258889225
Pedernales,12,1998,0.17896527117086983
Peravia,13,1998,1.5657698275094314
Puerto Plata,14,1998,0.9283098577778675
San José de Ocoa,15,1998,0.31563376242277613
San Juan,16,1998,0.4140064269859014
Santiago Rodríguez,17,1998,0.2545967030368875
Distrito Nacional,18,1998,38.715789207948475
El Seibo,19,1998,0.2815754555749042
Espaillat,20,1998,1.4032314191615758
Hermanas Mirabal,21,1998,0.8072452199262325
Independencia,22,1998,0.22469132260561284
Baoruco,23,1998,0.384930428224992
Azua,24,1998,0.38587887222534023
Dajabón,25,1998,0.279905106283974
La Altagracia,26,1998,1.1681019808295587
María Trinidad Sánchez,27,1998,0.42502983507741604
Santo Domingo,28,1998,9.480270700946614
Monte Plata,29,1998,0.28379777027134845
San Cristóbal,30,1998,2.5772863788142915
San Pedro de Macorís,31,1998,1.920942634862715
Santiago,0,1999,2.9463536827114676
Duarte,1,1999,0.9788027853300351
Elías Piña,2,1999,0.20818742978099794
Hato Mayor,3,1999,0.5699821044685504
La Vega,4,1999,1.3479319571283805
Sánchez Ramírez,5,1999,0.6911472824914283
Samaná,6,1999,0.38995087667041234
Valverde,7,1999,1.1019556987136394
Barahona,8,1999,0.6173854962904127
La Romana,9,1999,3.755436534575193
Monseñor Nouel,10,1999,1.3643089937763269
Monte Cristi,11,1999,0.3133101513660818
Pedernales,12,1999,0.18686936031996074
Peravia,13,1999,1.6725163296020542
Puerto Plata,14,1999,0.9729280387666154
San José de Ocoa,15,1999,0.33588342195125154
San Juan,16,1999,0.44339697297432046
Santiago Rodríguez,17,1999,0.27053977091852904
Distrito Nacional,18,1999,40.75346417810335
El Seibo,19,1999,0.2959381167629601
Espaillat,20,1999,1.4794982773238181
Hermanas Mirabal,21,1999,0.8545570057475672
Independencia,22,1999,0.23743891912205894
Baoruco,23,1999,0.42545538578917497
Azua,24,1999,0.40414348851303483
Dajabón,25,1999,0.3101702130170405
La Altagracia,26,1999,1.2683462142783786
María Trinidad Sánchez,27,1999,0.45501961722627693
Santo Domingo,28,1999,10.36421566885585
Monte Plata,29,1999,0.31218178059543633
San Cristóbal,30,1999,2.7909170693749763
San Pedro de Macorís,31,1999,2.0422182141341754
Santiago,0,2000,3.06265050205433
Duarte,1,2000,1.0314487958534262
Elías Piña,2,2000,0.2157242815657655
Hato Mayor,3,2000,0.6064246445780591
La Vega,4,2000,1.405465547105294
Sánchez Ramírez,5,2000,0.7198339496433317
Samaná,6,2000,0.415324253696356
Valverde,7,2000,1.1479038733976406
Barahona,8,2000,0.6511206817532358
La Romana,9,2000,4.094519207301829
Monseñor Nouel,10,2000,1.4301680326151902
Monte Cristi,11,2000,0.32612151245312865
Pedernales,12,2000,0.1936012786907585
Peravia,13,2000,1.7447840668494758
Puerto Plata,14,2000,1.0143077859945293
San José de Ocoa,15,2000,0.3492703837813072
San Juan,16,2000,0.4635030261646566
Santiago Rodríguez,17,2000,0.28485502627623144
Distrito Nacional,18,2000,42.32621022005318
El Seibo,19,2000,0.32101904289624517
Espaillat,20,2000,1.536833674165497
Hermanas Mirabal,21,2000,0.8903443305703193
Independencia,22,2000,0.24741968935444802
Baoruco,23,2000,0.44687178250554593
Azua,24,2000,0.4209024399419175
Dajabón,25,2000,0.32807208740995797
La Altagracia,26,2000,1.3539553621248501
María Trinidad Sánchez,27,2000,0.49552393963844116
Santo Domingo,28,2000,10.868489789273262
Monte Plata,29,2000,0.3302315805282912
San Cristóbal,30,2000,2.9291456328032712
San Pedro de Macorís,31,2000,2.164494630866185
Santiago,0,2001,3.1062105179768524
Duarte,1,2001,1.0499320996067283
Elías Piña,2,2001,0.21908395294565616
Hato Mayor,3,2001,0.6223201062311594
La Vega,4,2001,1.4345646666092704
Sánchez Ramírez,5,2001,0.7287903223500274
Samaná,6,2001,0.42402661708533385
Valverde,7,2001,1.1620457123167935
Barahona,8,2001,0.6603418200820729
La Romana,9,2001,4.205897573801389
Monseñor Nouel,10,2001,1.4503657494494486
Monte Cristi,11,2001,0.3300739804688193
Pedernales,12,2001,0.19644297978960065
Peravia,13,2001,1.7660305932010014
Puerto Plata,14,2001,1.026779083428052
San José de Ocoa,15,2001,0.3551560990924679
San Juan,16,2001,0.4706900246380558
Santiago Rodríguez,17,2001,0.2885972978462867
Distrito Nacional,18,2001,42.84151965182871
El Seibo,19,2001,0.3635650022219336
Espaillat,20,2001,1.5648268472376208
Hermanas Mirabal,21,2001,0.9095118609550442
Independencia,22,2001,0.25109813958709426
Baoruco,23,2001,0.45380365002999784
Azua,24,2001,0.43107468518055037
Dajabón,25,2001,0.33085287861034346
La Altagracia,26,2001,1.38365053513059
María Trinidad Sánchez,27,2001,0.5093471483981133
Santo Domingo,28,2001,11.110027698211566
Monte Plata,29,2001,0.3359596332996735
San Cristóbal,30,2001,2.967917774801002
San Pedro de Macorís,31,2001,2.215366307925619
Santiago,0,2002,3.279374363938486
Duarte,1,2002,1.1068624074591804
Elías Piña,2,2002,0.2269537996384164
Hato Mayor,3,2002,0.6762418056008691
La Vega,4,2002,1.5202167427685223
Sánchez Ramírez,5,2002,0.7590709261156885
Samaná,6,2002,0.44714922246451455
Valverde,7,2002,1.2152585187816685
Barahona,8,2002,0.7078251065889003
La Romana,9,2002,4.320507176549721
Monseñor Nouel,10,2002,1.5197588408130798
Monte Cristi,11,2002,0.34747100538893955
Pedernales,12,2002,0.20360205846122112
Peravia,13,2002,1.846178936214237
Puerto Plata,14,2002,1.1338027187886297
San José de Ocoa,15,2002,0.3782199718181152
San Juan,16,2002,0.4907597427596993
Santiago Rodríguez,17,2002,0.306080416121122
Distrito Nacional,18,2002,44.48597394677514
El Seibo,19,2002,0.3891465158417166
Espaillat,20,2002,1.674090591859325
Hermanas Mirabal,21,2002,0.9710197762786827
Independencia,22,2002,0.2630282681349236
Baoruco,23,2002,0.4789966137174193
Azua,24,2002,0.45308115863495213
Dajabón,25,2002,0.34145246019926845
La Altagracia,26,2002,1.4599293667573314
María Trinidad Sánchez,27,2002,0.5552831246993526
Santo Domingo,28,2002,11.593132482292372
Monte Plata,29,2002,0.3654348155792887
San Cristóbal,30,2002,3.0886982751441545
San Pedro de Macorís,31,2002,2.3782581350802103
Santiago,0,2003,3.287261063781877
Duarte,1,2003,1.1307368307742571
Elías Piña,2,2003,0.22703122583165244
Hato Mayor,3,2003,0.6984792093957018
La Vega,4,2003,1.5361716960512057
Sánchez Ramírez,5,2003,0.7867275813859058
Samaná,6,2003,0.46143187110570416
Valverde,7,2003,1.2584000242529008
Barahona,8,2003,0.7193851185238932
La Romana,9,2003,4.352042429667802
Monseñor Nouel,10,2003,1.5413739590988784
Monte Cristi,11,2003,0.35810062625768796
Pedernales,12,2003,0.20637558662439986
Peravia,13,2003,1.8652865272038868
Puerto Plata,14,2003,1.159606746865018
San José de Ocoa,15,2003,0.389688057440715
San Juan,16,2003,0.49616842298669983
Santiago Rodríguez,17,2003,0.3151362434507969
Distrito Nacional,18,2003,44.411219431634194
El Seibo,19,2003,0.3934721077829613
Espaillat,20,2003,1.686586200296868
Hermanas Mirabal,21,2003,0.988619990474133
Independencia,22,2003,0.2750852633841213
Baoruco,23,2003,0.49668594837150737
Azua,24,2003,0.4732301763677202
Dajabón,25,2003,0.3502387222129024
La Altagracia,26,2003,1.4868964955978943
María Trinidad Sánchez,27,2003,0.5670275831608568
Santo Domingo,28,2003,11.618363929396128
Monte Plata,29,2003,0.37675806292799857
San Cristóbal,30,2003,3.118085778700847
San Pedro de Macorís,31,2003,2.4406298194529694
Santiago,0,2004,3.3159067360318994
Duarte,1,2004,1.1411008275810255
Elías Piña,2,2004,0.2285858596489461
Hato Mayor,3,2004,0.7084570886163198
La Vega,4,2004,1.5501005587219598
Sánchez Ramírez,5,2004,0.7939611452494014
Samaná,6,2004,0.4658827775952255
Valverde,7,2004,1.270230518679699
Barahona,8,2004,0.7256442104055796
La Romana,9,2004,4.409991145672803
Monseñor Nouel,10,2004,1.5575142778934434
Monte Cristi,11,2004,0.36149536521122344
Pedernales,12,2004,0.20785594547143416
Peravia,13,2004,1.8815361161302615
Puerto Plata,14,2004,1.1696960408390573
San José de Ocoa,15,2004,0.3931374650516792
San Juan,16,2004,0.5005784396465482
Santiago Rodríguez,17,2004,0.31794236263609793
Distrito Nacional,18,2004,44.823877921858866
El Seibo,19,2004,0.39789659726867904
Espaillat,20,2004,1.7012672542417606
Hermanas Mirabal,21,2004,0.9997437095312125
Independencia,22,2004,0.2772490847558826
Baoruco,23,2004,0.5010953176068753
Azua,24,2004,0.47741145446679517
Dajabón,25,2004,0.3515508131969034
La Altagracia,26,2004,1.523925515946962
María Trinidad Sánchez,27,2004,0.5719610710371131
Santo Domingo,28,2004,11.777529189083598
Monte Plata,29,2004,0.3803925695140923
San Cristóbal,30,2004,3.1454665893767495
San Pedro de Macorís,31,2004,2.463499804228077
Santiago,0,2005,3.519620050557067
Duarte,1,2005,1.2113244487315853
Elías Piña,2,2005,0.24197570041253402
Hato Mayor,3,2005,0.7523134867432648
La Vega,4,2005,1.6468726372852893
Sánchez Ramírez,5,2005,0.8427315012817389
Samaná,6,2005,0.49522070629476
Valverde,7,2005,1.3482564961102077
Barahona,8,2005,0.7702180876295049
La Romana,9,2005,4.683636454549663
Monseñor Nouel,10,2005,1.6531871284717554
Monte Cristi,11,2005,0.38365549452307346
Pedernales,12,2005,0.22004936545381942
Peravia,13,2005,1.997112537888846
Puerto Plata,14,2005,1.2415465244782955
San José de Ocoa,15,2005,0.4172865734108369
San Juan,16,2005,0.5313766054337078
Santiago Rodríguez,17,2005,0.33788539675472884
Distrito Nacional,18,2005,47.582436014924916
El Seibo,19,2005,0.42241467435696645
Espaillat,20,2005,1.8057703592156977
Hermanas Mirabal,21,2005,1.0611545913931286
Independencia,22,2005,0.29376083307236717
Baoruco,23,2005,0.5321482117108367
Azua,24,2005,0.5067372293416972
Dajabón,25,2005,0.37006513925259404
La Altagracia,26,2005,1.6464087310775293
María Trinidad Sánchez,27,2005,0.6070947118381032
Santo Domingo,28,2005,12.51046669785338
Monte Plata,29,2005,0.40382235658553894
San Cristóbal,30,2005,3.350951961691042
San Pedro de Macorís,31,2005,2.617141928404368
Santiago,0,2006,3.7688117590778654
Duarte,1,2006,1.3029328465882521
Elías Piña,2,2006,0.25835589603346854
Hato Mayor,3,2006,0.806536621324997
La Vega,4,2006,1.7699082773236374
Sánchez Ramírez,5,2006,0.9023686036173234
Samaná,6,2006,0.5331066824272198
Valverde,7,2006,1.4457632866876344
Barahona,8,2006,0.824723679264691
La Romana,9,2006,5.023389030887306
Monseñor Nouel,10,2006,1.7719815543669077
Monte Cristi,11,2006,0.4107537058303973
Pedernales,12,2006,0.2349657454324255
Peravia,13,2006,2.1384410628599584
Puerto Plata,14,2006,1.3304496496241525
San José de Ocoa,15,2006,0.44681645608835535
San Juan,16,2006,0.5691985842348124
Santiago Rodríguez,17,2006,0.3622345409187277
Distrito Nacional,18,2006,50.949695565450746
El Seibo,19,2006,0.4524253182146405
Espaillat,20,2006,1.9335582836875405
Hermanas Mirabal,21,2006,1.1364552763156004
Independencia,22,2006,0.3139571353393098
Baoruco,23,2006,0.5698364404325046
Azua,24,2006,0.542597218977659
Dajabón,25,2006,0.3933478169366127
La Altagracia,26,2006,1.829345318459401
María Trinidad Sánchez,27,2006,0.6500711448990151
Santo Domingo,28,2006,13.426476348573452
Monte Plata,29,2006,0.4323994271720656
San Cristóbal,30,2006,3.5925454451260417
San Pedro de Macorís,31,2006,2.8061218922514346
Santiago,0,2007,3.9813881176830517
Duarte,1,2007,1.379223993324699
Elías Piña,2,2007,0.27241554403201335
Hato Mayor,3,2007,0.8648283124776419
La Vega,4,2007,1.8707521651862238
Sánchez Ramírez,5,2007,0.9534021381537977
Samaná,6,2007,0.5658363906492095
Valverde,7,2007,1.5279935394279374
Barahona,8,2007,0.8711300191587306
La Romana,9,2007,5.36140841064143
Monseñor Nouel,10,2007,1.8719597379475372
Monte Cristi,11,2007,0.43381429572168756
Pedernales,12,2007,0.24800722627773392
Peravia,13,2007,2.2636115229344758
Puerto Plata,14,2007,1.405599829592202
San José de Ocoa,15,2007,0.47310379022866844
San Juan,16,2007,0.6018010999133552
Santiago Rodríguez,17,2007,0.3865638765470065
Distrito Nacional,18,2007,53.81308028577075
El Seibo,19,2007,0.48155413285934195
Espaillat,20,2007,2.042224741750423
Hermanas Mirabal,21,2007,1.2016789454980656
Independencia,22,2007,0.3312562786198748
Baoruco,23,2007,0.6026544334569178
Azua,24,2007,0.5731007519447818
Dajabón,25,2007,0.41342641720577245
La Altagracia,26,2007,1.972036100028515
María Trinidad Sánchez,27,2007,0.6866676826218561
Santo Domingo,28,2007,14.215579420274274
Monte Plata,29,2007,0.45670038344714436
San Cristóbal,30,2007,3.797464635326501
San Pedro de Macorís,31,2007,2.974405227293473
Santiago,0,2008,4.069489733811222
Duarte,1,2008,1.4224827777005804
Elías Piña,2,2008,0.2818296898576428
Hato Mayor,3,2008,0.8855219394687572
La Vega,4,2008,1.9123666538365949
Sánchez Ramírez,5,2008,0.9745720203783538
Samaná,6,2008,0.5840438587696932
Valverde,7,2008,1.5737703611144551
Barahona,8,2008,0.8907501392736561
La Romana,9,2008,5.5055246482206055
Monseñor Nouel,10,2008,1.9125501960017437
Monte Cristi,11,2008,0.44348544410314983
Pedernales,12,2008,0.25334322625393824
Peravia,13,2008,2.3147353938468633
Puerto Plata,14,2008,1.4355253675357893
San José de Ocoa,15,2008,0.4881062744403511
San Juan,16,2008,0.6152471780075043
Santiago Rodríguez,17,2008,0.39654896413080065
Distrito Nacional,18,2008,54.9584368010045
El Seibo,19,2008,0.4919798851975998
Espaillat,20,2008,2.0890762649132135
Hermanas Mirabal,21,2008,1.2272554487280998
Independencia,22,2008,0.3385755289886624
Baoruco,23,2008,0.6295380168664991
Azua,24,2008,0.5857674719614318
Dajabón,25,2008,0.4220064283626674
La Altagracia,26,2008,2.0599527374076856
María Trinidad Sánchez,27,2008,0.7012955175515324
Santo Domingo,28,2008,14.53517533552581
Monte Plata,29,2008,0.46645027216697477
San Cristóbal,30,2008,3.8810151062125833
San Pedro de Macorís,31,2008,3.0436004651433524
Santiago,0,2009,4.1058224977557
Duarte,1,2009,1.4395151928451253
Elías Piña,2,2009,0.28387995951627526
Hato Mayor,3,2009,0.892631661997239
La Vega,4,2009,1.924457625800293
Sánchez Ramírez,5,2009,1.0036769036546964
Samaná,6,2009,0.5884120476196535
Valverde,7,2009,1.6064625766378664
Barahona,8,2009,0.8968271339461763
La Romana,9,2009,5.57301918844024
Monseñor Nouel,10,2009,1.9272464800414644
Monte Cristi,11,2009,0.4462875199615092
Pedernales,12,2009,0.2565546846746089
Peravia,13,2009,2.3293627668591737
Puerto Plata,14,2009,1.444532553618386
San José de Ocoa,15,2009,0.4923366877081934
San Juan,16,2009,0.6246044879790293
Santiago Rodríguez,17,2009,0.40649302761881184
Distrito Nacional,18,2009,55.39931107730284
El Seibo,19,2009,0.49512356181926864
Espaillat,20,2009,2.1021841485911104
Hermanas Mirabal,21,2009,1.2349558411003019
Independencia,22,2009,0.34153634099117264
Baoruco,23,2009,0.6342781841304453
Azua,24,2009,0.5895841251603448
Dajabón,25,2009,0.43090508160708796
La Altagracia,26,2009,2.095396645989212
María Trinidad Sánchez,27,2009,0.705695786152911
Santo Domingo,28,2009,14.662525831019051
Monte Plata,29,2009,0.4695244580490752
San Cristóbal,30,2009,3.9114692151264485
San Pedro de Macorís,31,2009,3.065198601691954
Santiago,0,2010,4.339728774004007
Duarte,1,2010,1.536493805255133
Elías Piña,2,2010,0.2983831623557399
Hato Mayor,3,2010,0.9475696082263964
La Vega,4,2010,2.0331576969974376
Sánchez Ramírez,5,2010,1.2239206914860126
Samaná,6,2010,0.6278207792068489
Valverde,7,2010,1.7076032241597354
Barahona,8,2010,0.9493364555217492
La Romana,9,2010,5.969302322161479
Monseñor Nouel,10,2010,2.0338768352150085
Monte Cristi,11,2010,0.47090376169142106
Pedernales,12,2010,0.2695480885881508
Peravia,13,2010,2.4597321631258517
Puerto Plata,14,2010,1.5269797639557439
San José de Ocoa,15,2010,0.5209063089810276
San Juan,16,2010,0.6853512844446218
Santiago Rodríguez,17,2010,0.4298071583305715
Distrito Nacional,18,2010,58.46320791082669
El Seibo,19,2010,0.5236271635956964
Espaillat,20,2010,2.221813658070308
Hermanas Mirabal,21,2010,1.3033541545876761
Independencia,22,2010,0.361571539401582
Baoruco,23,2010,0.6707766767087129
Azua,24,2010,0.6233111057085648
Dajabón,25,2010,0.44833950555273633
La Altagracia,26,2010,2.2396500534399695
María Trinidad Sánchez,27,2010,0.7453728284066139
Santo Domingo,28,2010,15.62171069866568
Monte Plata,29,2010,0.49623058045862456
San Cristóbal,30,2010,4.1700890063842895
San Pedro de Macorís,31,2010,3.243024126151465
Santiago,0,2011,4.4538472044616695
Duarte,1,2011,1.5761287009130276
Elías Piña,2,2011,0.3060590634116182
Hato Mayor,3,2011,0.9733198282898458
La Vega,4,2011,2.092483634383846
Sánchez Ramírez,5,2011,1.3404621747918284
Samaná,6,2011,0.6539306953429624
Valverde,7,2011,1.7664121849292946
Barahona,8,2011,0.9704554933738437
La Romana,9,2011,6.19428635458931
Monseñor Nouel,10,2011,2.09693320410795
Monte Cristi,11,2011,0.49106330383197183
Pedernales,12,2011,0.2768779498498661
Peravia,13,2011,2.5141393194003214
Puerto Plata,14,2011,1.5592479450752195
San José de Ocoa,15,2011,0.544617221946491
San Juan,16,2011,0.7388716076375547
Santiago Rodríguez,17,2011,0.45001375933048215
Distrito Nacional,18,2011,59.678042239016754
El Seibo,19,2011,0.5358933130062633
Espaillat,20,2011,2.2782150174888374
Hermanas Mirabal,21,2011,1.3385257284059953
Independencia,22,2011,0.3694865480305231
Baoruco,23,2011,0.6854816530231469
Azua,24,2011,0.640671875390678
Dajabón,25,2011,0.4854903567255134
La Altagracia,26,2011,2.3171824006781296
María Trinidad Sánchez,27,2011,0.7609904801637748
Santo Domingo,28,2011,16.15879911973509
Monte Plata,29,2011,0.5106751607712182
San Cristóbal,30,2011,4.259674550837237
San Pedro de Macorís,31,2011,3.3200797184212454
Santiago,0,2012,4.558854427847787
Duarte,1,2012,1.6102546498322519
Elías Piña,2,2012,0.31244736109806026
Hato Mayor,3,2012,1.0047854880175842
La Vega,4,2012,2.1399846302826426
Sánchez Ramírez,5,2012,1.4466018972218304
Samaná,6,2012,0.6727288234537256
Valverde,7,2012,1.8248679314081842
Barahona,8,2012,0.9917820899615779
La Romana,9,2012,6.4821710585764745
Monseñor Nouel,10,2012,2.1471047065952638
Monte Cristi,11,2012,0.5091162769808266
Pedernales,12,2012,0.2821951936974036
Peravia,13,2012,2.5799628014229534
Puerto Plata,14,2012,1.58753743909793
San José de Ocoa,15,2012,0.5592429114706738
San Juan,16,2012,0.7574821771210866
Santiago Rodríguez,17,2012,0.46148355408249436
Distrito Nacional,18,2012,60.7536509135622
El Seibo,19,2012,0.5565957039760453
Espaillat,20,2012,2.3329913997961804
Hermanas Mirabal,21,2012,1.3810363678426054
Independencia,22,2012,0.3778944662099272
Baoruco,23,2012,0.6989840308659178
Azua,24,2012,0.6540818721535244
Dajabón,25,2012,0.5016307711059377
La Altagracia,26,2012,2.390745817694076
