shapeName,id,year,total_sol
Samaná,6,2005,0.022865306401953205
Valverde,7,2005,0.044247401306415544
Barahona,8,2005,0.051367053543369574
La Romana,9,2005,0.33036532787633965
Monseñor Nouel,10,2005,0.09701841805903495
Monte Cristi,11,2005,0.012503201832959714
Pedernales,12,2005,0.002553775247231567
Peravia,13,2005,0.10228238269855337
Puerto Plata,14,2005,0.1152787563959062
San José de Ocoa,15,2005,0.015121509275326522
San Juan,16,2005,0.016776405003115193
Santiago Rodríguez,17,2005,0.013117836970533885
Distrito Nacional,18,2005,20.965069076752258
El Seibo,19,2005,0.011294699297177824
Espaillat,20,2005,0.08452292990592425
Hermanas Mirabal,21,2005,0.020088846307483296
Independencia,22,2005,0.014316692402866989
Baoruco,23,2005,0.019160057843021785
Azua,24,2005,0.015995754852872603
Dajabón,25,2005,0.010611609706044694
La Altagracia,26,2005,0.1316058312544775
María Trinidad Sánchez,27,2005,0.020750044169647812
Santo Domingo,28,2005,2.0900368215411556
Monte Plata,29,2005,0.007328787915019967
San Cristóbal,30,2005,0.3270951336664907
San Pedro de Macorís,31,2005,0.24207881330251527
Santiago,0,2006,0.6149503530494153
Duarte,1,2006,0.26773323827096857
Elías Piña,2,2006,1.8759273672799997E-4
Hato Mayor,3,2006,0.03572864046178002
La Vega,4,2006,0.08554595278725109
Sánchez Ramírez,5,2006,0.018902807494743608
Samaná,6,2006,0.02582089451128773
Valverde,7,2006,0.06276495610666052
Barahona,8,2006,0.06428179135512448
La Romana,9,2006,0.4081305909468994
Monseñor Nouel,10,2006,0.12091451116457778
Monte Cristi,11,2006,0.01657097879622773
Pedernales,12,2006,0.00357490108948895
Peravia,13,2006,0.1134498925606542
Puerto Plata,14,2006,0.202934202008947
San José de Ocoa,15,2006,0.012201034433033794
San Juan,16,2006,0.022570232874108816
Santiago Rodríguez,17,2006,0.012289802928125102
Distrito Nacional,18,2006,23.79694198151548
El Seibo,19,2006,0.017265135989810436
Espaillat,20,2006,0.12234704215410681
Hermanas Mirabal,21,2006,0.02758671719427558
Independencia,22,2006,0.008014939149984218
Baoruco,23,2006,0.01716728712390028
Azua,24,2006,0.023507336319069257
Dajabón,25,2006,0.013303742713244276
La Altagracia,26,2006,0.17983239129911485
María Trinidad Sánchez,27,2006,0.022329466175016792
Santo Domingo,28,2006,2.959622627603716
Monte Plata,29,2006,0.0085485326313633
San Cristóbal,30,2006,0.41579477918651714
San Pedro de Macorís,31,2006,0.22605209124482417
Santiago,0,2007,0.5349311997499692
Duarte,1,2007,0.18841249961996928
Elías Piña,2,2007,5.454803960485627E-4
Hato Mayor,3,2007,0.024984575518564953
La Vega,4,2007,0.05459727739396962
Sánchez Ramírez,5,2007,0.007535737545750472
Samaná,6,2007,0.02551908874662177
Valverde,7,2007,0.049414231640432384
Barahona,8,2007,0.035368856777451864
La Romana,9,2007,0.37442685190553804
Monseñor Nouel,10,2007,0.08942056754837617
Monte Cristi,11,2007,0.011711421321656349
Pedernales,12,2007,0.004070059520835302
Peravia,13,2007,0.08928198988938554
Puerto Plata,14,2007,0.16082036764347257
San José de Ocoa,15,2007,0.020587158709147922
San Juan,16,2007,0.01903144322448987
Santiago Rodríguez,17,2007,0.013797050813831643
Distrito Nacional,18,2007,22.598065939065936
El Seibo,19,2007,0.014344601736012522
Espaillat,20,2007,0.08443712577310973
Hermanas Mirabal,21,2007,0.05930872839809611
Independencia,22,2007,0.0064531435661734984
Baoruco,23,2007,0.016182070515981896
Azua,24,2007,0.018460002239373514
Dajabón,25,2007,0.003957242719795267
La Altagracia,26,2007,0.1763956259295528
María Trinidad Sánchez,27,2007,0.012265885293579389
Santo Domingo,28,2007,2.713725194150866
Monte Plata,29,2007,0.004224850974311491
San Cristóbal,30,2007,0.3867022753553118
San Pedro de Macorís,31,2007,0.20378807071317276
Santiago,0,2008,0.4869958003211986
Duarte,1,2008,0.16219085532902527
Elías Piña,2,2008,0.004888802078551222
Hato Mayor,3,2008,0.01876454294977797
La Vega,4,2008,0.058035288087346176
Sánchez Ramírez,5,2008,0.008144288382392575
Samaná,6,2008,0.015738667520601556
Valverde,7,2008,0.03813949118881157
Barahona,8,2008,0.03126742634152759
La Romana,9,2008,0.3565681140258601
Monseñor Nouel,10,2008,0.06233313621608371
Monte Cristi,11,2008,0.012360822763069136
Pedernales,12,2008,0.005457969935186492
Peravia,13,2008,0.08964542693234782
Puerto Plata,14,2008,0.1286756660842344
San José de Ocoa,15,2008,0.021538455010160544
San Juan,16,2008,0.011127589025424801
Santiago Rodríguez,17,2008,0.010450856099541168
Distrito Nacional,18,2008,21.536059045737044
El Seibo,19,2008,0.01201128205832612
Espaillat,20,2008,0.10279462445844559
Hermanas Mirabal,21,2008,0.04364685596094444
Independencia,22,2008,0.00787525251023171
Baoruco,23,2008,0.019826246169802247
Azua,24,2008,0.007238342256892806
Dajabón,25,2008,0.007147818390477372
La Altagracia,26,2008,0.1932728155350652
María Trinidad Sánchez,27,2008,0.015504390733380991
Santo Domingo,28,2008,2.5797024929911143
Monte Plata,29,2008,0.0037847167553859374
San Cristóbal,30,2008,0.29217908163768247
San Pedro de Macorís,31,2008,0.21496433676520751
Santiago,0,2009,0.486592100156036
Duarte,1,2009,0.16633582500758348
Elías Piña,2,2009,0.003623955927422978
Hato Mayor,3,2009,0.03852365579354328
La Vega,4,2009,0.08481523727222849
Sánchez Ramírez,5,2009,0.021636241250876282
Samaná,6,2009,0.02360144580617516
Valverde,7,2009,0.08021053654470034
Barahona,8,2009,0.038280209721150885
La Romana,9,2009,0.3599522989347496
Monseñor Nouel,10,2009,0.1002635333520446
Monte Cristi,11,2009,0.01379449617982449
Pedernales,12,2009,0.017695243811843883
Peravia,13,2009,0.11950114514292584
Puerto Plata,14,2009,0.10658771344130602
San José de Ocoa,15,2009,0.024000171248045904
San Juan,16,2009,0.02101892922641563
Santiago Rodríguez,17,2009,0.022955465512255545
Distrito Nacional,18,2009,20.411767621386986
El Seibo,19,2009,0.01625698528497203
Espaillat,20,2009,0.11432129578491676
Hermanas Mirabal,21,2009,0.021987872429760115
Independencia,22,2009,0.010580860783962946
Baoruco,23,2009,0.023150916697342296
Azua,24,2009,0.013585737365741805
Dajabón,25,2009,0.01054262460221878
La Altagracia,26,2009,0.2031548806348344
María Trinidad Sánchez,27,2009,0.021921343720368098
Santo Domingo,28,2009,2.197192215103216
Monte Plata,29,2009,0.00495402936203792
San Cristóbal,30,2009,0.2368303278060976
San Pedro de Macorís,31,2009,0.17293371638887445
Santiago,0,2010,0.3711455777553319
Duarte,1,2010,0.10712614892878566
Elías Piña,2,2010,0.0029308266187446966
Hato Mayor,3,2010,0.027998287357610622
La Vega,4,2010,0.05121030925742403
Sánchez Ramírez,5,2010,0.022964301764255617
Samaná,6,2010,0.022244113320179247
Valverde,7,2010,0.05561301859534146
Barahona,8,2010,0.033281591745733335
La Romana,9,2010,0.3331229227474242
Monseñor Nouel,10,2010,0.033134483746106974
Monte Cristi,11,2010,0.008114079645535646
Pedernales,12,2010,0.003193636380985712
Peravia,13,2010,0.06489839099725367
Puerto Plata,14,2010,0.08392880285782889
San José de Ocoa,15,2010,0.008856779824888295
San Juan,16,2010,0.03957725358126212
Santiago Rodríguez,17,2010,0.008397507635193733
Distrito Nacional,18,2010,16.57287014437662
El Seibo,19,2010,0.008654894205702849
Espaillat,20,2010,0.06512085388769927
Hermanas Mirabal,21,2010,0.013874686668422377
Independencia,22,2010,0.013111659933690251
Baoruco,23,2010,0.013424234328796017
Azua,24,2010,0.010703664259537707
Dajabón,25,2010,0.006820620335958072
La Altagracia,26,2010,0.15583793441950075
María Trinidad Sánchez,27,2010,0.021883766176706492
Santo Domingo,28,2010,1.9480115697356524
Monte Plata,29,2010,0.009127022726805932
San Cristóbal,30,2010,0.28627105067381703
San Pedro de Macorís,31,2010,0.09092180442840021
Santiago,0,2011,0.7271689760701376
Duarte,1,2011,0.22792319687838927
Elías Piña,2,2011,0.007881042857052887
Hato Mayor,3,2011,0.05759464465116716
La Vega,4,2011,0.16741296093329633
Sánchez Ramírez,5,2011,0.06237621602415144
Samaná,6,2011,0.09973370181967046
Valverde,7,2011,0.14306980485582924
Barahona,8,2011,0.07863211632911907
La Romana,9,2011,0.43734596432538875
Monseñor Nouel,10,2011,0.2687622256005451
Monte Cristi,11,2011,0.04290638077030336
Pedernales,12,2011,0.009509011559687225
Peravia,13,2011,0.16826134301815435
Puerto Plata,14,2011,0.2360382843383743
San José de Ocoa,15,2011,0.05338838659800105
San Juan,16,2011,0.07952135259800874
Santiago Rodríguez,17,2011,0.03528274195957438
Distrito Nacional,18,2011,28.536829670327116
El Seibo,19,2011,0.02214163139054126
Espaillat,20,2011,0.19106179784852742
Hermanas Mirabal,21,2011,0.06636263503096826
Independencia,22,2011,0.013462208707829616
Baoruco,23,2011,0.029778282562263385
Azua,24,2011,0.03639407038997731
Dajabón,25,2011,0.02857216807805752
La Altagracia,26,2011,0.2127261093542931
María Trinidad Sánchez,27,2011,0.09499969571272682
Santo Domingo,28,2011,2.8758519039881953
Monte Plata,29,2011,0.04515612032190171
San Cristóbal,30,2011,0.37320420419947054
San Pedro de Macorís,31,2011,0.21189954949334916
Santiago,0,2012,0.9596583831831639
Duarte,1,2012,0.36127483562928153
Elías Piña,2,2012,0.009954568262286577
Hato Mayor,3,2012,0.036654053905635045
La Vega,4,2012,0.19473228518064575
Sánchez Ramírez,5,2012,0.18005884931564362
Samaná,6,2012,0.1141382366917496
Valverde,7,2012,0.14807735933614696
Barahona,8,2012,0.08814487615562806
La Romana,9,2012,0.8555758167990051
Monseñor Nouel,10,2012,0.37373098789859294
Monte Cristi,11,2012,0.05452592429342909
Pedernales,12,2012,0.007073557784549486
Peravia,13,2012,0.37272887366896706
Puerto Plata,14,2012,0.30827706063740523
San José de Ocoa,15,2012,0.04095210162316161
San Juan,16,2012,0.07425178284830913
Santiago Rodríguez,17,2012,0.03231693719229216
Distrito Nacional,18,2012,31.299643423464712
El Seibo,19,2012,0.022355973687607923
Espaillat,20,2012,0.30400297460034625
Hermanas Mirabal,21,2012,0.10282916326710473
Independencia,22,2012,0.022077462310963653
Baoruco,23,2012,0.03196553493188886
Azua,24,2012,0.057643956424701374
Dajabón,25,2012,0.024970160847259667
La Altagracia,26,2012,0.34372975367604264
María Trinidad Sánchez,27,2012,0.1102875076380267
Santo Domingo,28,2012,4.321362555513721
Monte Plata,29,2012,0.025562331723458818
San Cristóbal,30,2012,0.7318694393809083
San Pedro de Macorís,31,2012,0.47428010798423564
Santiago,0,2013,1.2399270698909306
Duarte,1,2013,0.35965719676821806
Elías Piña,2,2013,0.05425413548509459
Hato Mayor,3,2013,0.11916543279198016
La Vega,4,2013,0.42303221815657743
Sánchez Ramírez,5,2013,0.4420409779615262
Samaná,6,2013,0.18726427430683884
Valverde,7,2013,0.4024355444368572
Barahona,8,2013,0.27229364367252673
La Romana,9,2013,1.7016242033734268
Monseñor Nouel,10,2013,0.49338819960649843
Monte Cristi,11,2013,0.13735020899600722
Pedernales,12,2013,0.03935738055084301
Peravia,13,2013,0.6060984955029376
Puerto Plata,14,2013,0.48994344435655174
San José de Ocoa,15,2013,0.05430634032534671
San Juan,16,2013,0.22495838540146337
Santiago Rodríguez,17,2013,0.07933344853345296
Distrito Nacional,18,2013,37.60984653015033
El Seibo,19,2013,0.07514100490257182
Espaillat,20,2013,0.6030814575786629
Hermanas Mirabal,21,2013,0.442630458561578
Independencia,22,2013,0.03726771683631695
Baoruco,23,2013,0.09982161792323292
Azua,24,2013,0.15522859507349254
Dajabón,25,2013,0.06452081657153952
La Altagracia,26,2013,0.4711457258145058
María Trinidad Sánchez,27,2013,0.1156644140136136
Santo Domingo,28,2013,5.419559147958314
Monte Plata,29,2013,0.05596603901384716
San Cristóbal,30,2013,1.1999257737852456
San Pedro de Macorís,31,2013,0.9129899091995554
Santiago,0,2014,1.4121172258744354
Duarte,1,2014,0.4116231328400441
Elías Piña,2,2014,0.06342749811293155
Hato Mayor,3,2014,0.13107290094515114
La Vega,4,2014,0.46940722418732944
Sánchez Ramírez,5,2014,0.3777690323545061
Samaná,6,2014,0.18727738094083946
Valverde,7,2014,0.4940356420681185
Barahona,8,2014,0.31172985782780427
La Romana,9,2014,1.6943616607206078
Monseñor Nouel,10,2014,0.4044468003758768
Monte Cristi,11,2014,0.13535239192814444
Pedernales,12,2014,0.041605584401377946
Peravia,13,2014,0.7084728568226041
Puerto Plata,14,2014,0.5259332683376656
San José de Ocoa,15,2014,0.06854954719051405
San Juan,16,2014,0.24858600572535927
Santiago Rodríguez,17,2014,0.08292154996493635
Distrito Nacional,18,2014,38.33787601152632
El Seibo,19,2014,0.08078293862555795
Espaillat,20,2014,0.7191120588080991
Hermanas Mirabal,21,2014,0.5115401052468477
Independencia,22,2014,0.07747067703440857
Baoruco,23,2014,0.1486049492030481
Azua,24,2014,0.18478188372940857
Dajabón,25,2014,0.08864190040975792
La Altagracia,26,2014,0.5090975255216421
María Trinidad Sánchez,27,2014,0.12772216948033294
Santo Domingo,28,2014,5.600543415136831
Monte Plata,29,2014,0.04965852431168414
San Cristóbal,30,2014,1.2638078620373074
San Pedro de Macorís,31,2014,0.977813338668655
Santiago,0,2015,1.5211822852548873
Duarte,1,2015,0.5091225810013227
Elías Piña,2,2015,0.06348594030874895
Hato Mayor,3,2015,0.1365426764283277
La Vega,4,2015,0.6031184814711977
Sánchez Ramírez,5,2015,0.42156358242359965
Samaná,6,2015,0.19198952015945553
Valverde,7,2015,0.6198838328298171
Barahona,8,2015,0.2851092484420167
La Romana,9,2015,1.7789093249673598
Monseñor Nouel,10,2015,0.4340170461984366
Monte Cristi,11,2015,0.14747387530313513
Pedernales,12,2015,0.03802338649442554
Peravia,13,2015,0.8994988707378708
Puerto Plata,14,2015,0.5976008408535296
San José de Ocoa,15,2015,0.0624670114566407
San Juan,16,2015,0.24261787828107642
Santiago Rodríguez,17,2015,0.09317405954289489
Distrito Nacional,18,2015,38.07832356898781
El Seibo,19,2015,0.09226844293223725
Espaillat,20,2015,0.8247823842801009
Hermanas Mirabal,21,2015,0.6091159684614891
Independencia,22,2015,0.08237939067353572
Baoruco,23,2015,0.15926905148698278
Azua,24,2015,0.1768987143027578
Dajabón,25,2015,0.10875217538586268
La Altagracia,26,2015,0.5604964969860848
María Trinidad Sánchez,27,2015,0.1439731209926579
Santo Domingo,28,2015,5.797721886101855
Monte Plata,29,2015,0.051270221490783266
San Cristóbal,30,2015,1.2852889757005386
San Pedro de Macorís,31,2015,1.1101034606135312
Santiago,0,2016,1.4519232315372042
Duarte,1,2016,0.4972321857495155
Elías Piña,2,2016,0.085963237460628
Hato Mayor,3,2016,0.13112253337091
La Vega,4,2016,0.5974586632810143
Sánchez Ramírez,5,2016,0.3974484323096617
Samaná,6,2016,0.18885327235548835
Valverde,7,2016,0.6496981525119955
Barahona,8,2016,0.28792949867529927
La Romana,9,2016,1.7712066193977787
Monseñor Nouel,10,2016,0.5595809714973039
Monte Cristi,11,2016,0.16638925286970466
Pedernales,12,2016,0.03502725358366375
Peravia,13,2016,0.7946602257528858
Puerto Plata,14,2016,0.6611861959910127
San José de Ocoa,15,2016,0.05657884504827168
San Juan,16,2016,0.2719326653758034
Santiago Rodríguez,17,2016,0.1005539426865681
Distrito Nacional,18,2016,38.3661993181106
El Seibo,19,2016,0.08674499614525791
Espaillat,20,2016,0.7971093266736089
Hermanas Mirabal,21,2016,0.5945189107376225
Independencia,22,2016,0.07875785063578129
Baoruco,23,2016,0.17164993985201674
Azua,24,2016,0.1842274647263496
Dajabón,25,2016,0.11977559718917641
La Altagracia,26,2016,0.5874053924252749
María Trinidad Sánchez,27,2016,0.16199468890798008
Santo Domingo,28,2016,5.862652307754338
Monte Plata,29,2016,0.05666875252554297
San Cristóbal,30,2016,1.3688550703383016
San Pedro de Macorís,31,2016,1.0780325790211407
Santiago,0,2017,1.670556250015856
Duarte,1,2017,0.6205132937461453
Elías Piña,2,2017,0.0956622313572842
Hato Mayor,3,2017,0.14564084099073218
La Vega,4,2017,0.8145423329907959
Sánchez Ramírez,5,2017,0.4832021809453517
Samaná,6,2017,0.23166616903690873
Valverde,7,2017,0.8669036393307881
Barahona,8,2017,0.2773414508593199
La Romana,9,2017,1.8306846270024708
Monseñor Nouel,10,2017,0.7318049242955762
Monte Cristi,11,2017,0.2850311200857943
Pedernales,12,2017,0.04310783566397638
Peravia,13,2017,0.9600653462263279
Puerto Plata,14,2017,0.7108048478173528
San José de Ocoa,15,2017,0.07124636836459675
San Juan,16,2017,0.2894379422330777
Santiago Rodríguez,17,2017,0.13371727617299123
Distrito Nacional,18,2017,41.31895029410757
El Seibo,19,2017,0.08424389651377046
Espaillat,20,2017,0.9779881015462338
Hermanas Mirabal,21,2017,0.7941596082241645
Independencia,22,2017,0.09283733767579898
Baoruco,23,2017,0.18662196450330643
Azua,24,2017,0.19754083094887326
Dajabón,25,2017,0.13706517287521433
La Altagracia,26,2017,0.6645095438365795
María Trinidad Sánchez,27,2017,0.23102579769380666
Santo Domingo,28,2017,6.136964799587409
Monte Plata,29,2017,0.08273536584363934
San Cristóbal,30,2017,1.5105158446424467
San Pedro de Macorís,31,2017,1.0396086461841267
Santiago,0,2018,1.8843741616676597
Duarte,1,2018,0.6655270731851496
Elías Piña,2,2018,0.10130217816988943
Hato Mayor,3,2018,0.1641191520466179
La Vega,4,2018,0.9131322709627403
Sánchez Ramírez,5,2018,0.529719986519109
Samaná,6,2018,0.2516527334172204
Valverde,7,2018,0.9808227916942178
Barahona,8,2018,0.2857718215820448
La Romana,9,2018,2.0289373553584684
Monseñor Nouel,10,2018,0.7353079025612163
Monte Cristi,11,2018,0.28542948902233195
Pedernales,12,2018,0.047174393970084466
Peravia,13,2018,0.991512244658415
Puerto Plata,14,2018,0.8042328434954813
San José de Ocoa,15,2018,0.07069090379528156
San Juan,16,2018,0.287303617660534
Santiago Rodríguez,17,2018,0.15391789898599428
Distrito Nacional,18,2018,45.26047440774088
El Seibo,19,2018,0.09091645999907573
Espaillat,20,2018,1.05457649831638
Hermanas Mirabal,21,2018,0.8634432861875582
Independencia,22,2018,0.08932979573045222
Baoruco,23,2018,0.18012751745338823
Azua,24,2018,0.2199988218399975
Dajabón,25,2018,0.16045118812081077
La Altagracia,26,2018,0.8430877929078472
María Trinidad Sánchez,27,2018,0.24553617677472575
Santo Domingo,28,2018,6.78721442708208
Monte Plata,29,2018,0.09729582445023871
San Cristóbal,30,2018,1.6166143123930714
San Pedro de Macorís,31,2018,1.1355262575592582
Santiago,0,2019,2.0601631732946095
Duarte,1,2019,0.7749518884905573
Elías Piña,2,2019,0.09641210356894295
Hato Mayor,3,2019,0.16637057451776513
La Vega,4,2019,1.0875703281589328
Sánchez Ramírez,5,2019,0.5716504967490966
Samaná,6,2019,0.3097138008642169
Valverde,7,2019,1.0606990393596736
Barahona,8,2019,0.2967030405911646
La Romana,9,2019,2.0299153907578407
Monseñor Nouel,10,2019,0.834583597938709
Monte Cristi,11,2019,0.31464713134491645
Pedernales,12,2019,0.04428840236595056
Peravia,13,2019,0.9857986854251073
Puerto Plata,14,2019,0.9047525535430619
San José de Ocoa,15,2019,0.08452011282639643
San Juan,16,2019,0.269891389067309
Santiago Rodríguez,17,2019,0.18184851611469927
Distrito Nacional,18,2019,52.93705892676685
El Seibo,19,2019,0.0999960848584782
Espaillat,20,2019,1.2461129154142458
Hermanas Mirabal,21,2019,1.0273137418583935
Independencia,22,2019,0.08520634257085029
Baoruco,23,2019,0.18533103063789821
Azua,24,2019,0.24027540257940214
Dajabón,25,2019,0.23085485887251944
La Altagracia,26,2019,0.9745386497061286
María Trinidad Sánchez,27,2019,0.2920093633385505
Santo Domingo,28,2019,7.967616436041352
Monte Plata,29,2019,0.10802018095073102
San Cristóbal,30,2019,1.8647247014642703
San Pedro de Macorís,31,2019,1.1647948551765117
Santiago,0,2020,2.0577624004255273
Duarte,1,2020,0.8824855164193336
Elías Piña,2,2020,0.09436717020702824
Hato Mayor,3,2020,0.1754223385040029
La Vega,4,2020,1.146222323927283
Sánchez Ramírez,5,2020,0.5311889186004918
Samaná,6,2020,0.3824742092363782
Valverde,7,2020,1.082777267266755
Barahona,8,2020,0.32177710791278674
La Romana,9,2020,2.0235263316070173
Monseñor Nouel,10,2020,0.8843716527507666
Monte Cristi,11,2020,0.32043682661824974
Pedernales,12,2020,0.04817704199574108
Peravia,13,2020,1.7986455280382256
Puerto Plata,14,2020,0.8486468053958659
San José de Ocoa,15,2020,0.09529353114918952
San Juan,16,2020,0.2886286388749422
Santiago Rodríguez,17,2020,0.2441270239464906
Distrito Nacional,18,2020,49.68774832434064
El Seibo,19,2020,0.11267895269452809
Espaillat,20,2020,1.3106696263511535
Hermanas Mirabal,21,2020,1.0590116629276587
